year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G5,,,,,-0.040341909447006774,-0.7074584890302922,0.16666666666666666,2.6191138534489764,
2017,12,0.030737665551218818,0.03690684950602385,G1,G5,0.030737665551218818,0.03690684950602385,0.2202060264077017,-0.1894683608564829,-0.16232923382375297,-2.3216421870983623,0.3333333333333333,0.352556960295266,-0.1273876665172573
2018,12,-0.2386513971329608,-0.2030818740798892,G1,G5,-0.2386513971329608,-0.2030818740798892,-0.18314752676606916,-0.05550387036689164,-0.12309345586321829,-0.7886294952134273,0.4166666666666667,0.8222903699517458,-0.15619612345817246
2019,12,0.14272425655079557,0.15780329883566413,G1,G5,0.14272425655079557,0.15780329883566413,0.16232178671069986,-0.019597530159904286,-0.06829528491119019,-0.1589756300804235,0.5,0.8818856506435483,-0.12548348382529084
2020,12,0.22386905740412,0.18419970843863243,G1,G5,0.22386905740412,0.18419970843863243,0.23508280769062018,-0.01121375028650018,-0.07608650383874094,-0.03469878182871413,0.5,0.9727623939914947,-0.08615730904292784
2021,12,-0.24493127702044093,-0.22298519759359015,G1,G5,-0.24493127702044093,-0.22298519759359015,-0.2096455942527421,-0.035285682767698834,-0.06025538538085873,-0.5012554619656411,0.5833333333333334,0.4506838773573163,-0.13082194038970663
2022,12,-0.18685656521659533,-0.1715765027260311,G1,G5,-0.18685656521659533,-0.1715765027260311,-0.13542302220970692,-0.051433543006888405,-0.07341628985400639,-0.49623057877709587,0.3333333333333333,1.426352207806899,-0.1290178729706778
2023,12,-0.36076379550487825,-0.4000998267514815,G1,G5,-0.36076379550487825,-0.4000998267514815,-0.25142872060334565,-0.1093350749015326,-0.1475543144526238,-1.5975362957163943,0.25,0.7304464637096938,-0.05089215519519108
2024,12,0.09577836574681609,-0.03899353757981894,G1,G5,0.09577836574681609,-0.03899353757981894,0.12128508049726561,-0.025506714750449522,-0.0751238175475284,-0.08195544559530069,0.4166666666666667,1.3235370930020476,0.014223245045398292
2025,12,0.09053475618515794,0.13241919379730005,G1,G5,0.09053475618515794,0.13241919379730005,0.164917458828177,-0.07438270264301905,-0.07182073007060386,-0.7571865519177304,0.5,0.5890184782420351,-0.14483711269044874
2026,6,,,G1,G5,,,,,-0.050189161516351666,-0.44232564125536145,0.5,0.7085493273278637,
