year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,-0.007101042930254486,1.12595269256346,0.5,2.337597820656923,
2017,12,-0.12922677701104934,-0.106733264578456,G5,G1,-0.106733264578456,-0.12922677701104934,-0.0511146318616541,-0.0556186327168019,-0.052968773780108,-2.3044938665036954,0.3333333333333333,0.33805861618494565,-0.08456685507265693
2018,12,-0.3149501862996462,-0.2810549292486205,G5,G1,-0.2810549292486205,-0.3149501862996462,-0.27987957222849225,-0.001175357020128276,-0.02529226927565953,-0.06331485428859226,0.6666666666666666,0.4763171130476407,-0.06716374235686218
2019,12,0.17410794986429923,0.12038029341176393,G5,G1,0.12038029341176393,0.17410794986429923,0.21148937490818254,-0.09110908149641861,-0.06282488643036621,-2.0852302993620673,0.3333333333333333,0.513111299590585,-0.15982008397502712
2020,12,-0.036010120172403126,0.029622836558771626,G5,G1,0.029622836558771626,-0.036010120172403126,0.07969758041170594,-0.05007474385293431,-0.022556411779514063,-0.8587314576139654,0.4166666666666667,0.6455397984891468,-0.05508595895077706
2021,12,-0.025705211907459447,-0.015800433399766,G5,G1,-0.015800433399766,-0.025705211907459447,-0.000766836873308363,-0.015033596526457638,-0.07955378886166242,-0.306336251855658,0.5833333333333334,0.5738619419530656,-0.10212345894242614
2022,12,-0.03346662012648316,-0.14249352610287602,G5,G1,-0.14249352610287602,-0.03346662012648316,-0.10382021613593906,-0.038673309966936964,-0.062215534244728254,-1.1044705013566127,0.5,0.4397070189479143,-0.21744119958925123
2023,12,-0.34966454266168434,-0.238672325225588,G5,G1,-0.238672325225588,-0.34966454266168434,-0.28020958864022805,0.041537263414640035,-0.008592031752959639,1.4331252096388127,0.5,4.23682067053378,0.03702812328524452
2024,12,0.022114968946645774,0.040923023838390415,G5,G1,0.040923023838390415,0.022114968946645774,0.121362559016851,-0.08043953517846059,-0.09086714699605825,-1.4437258952549257,0.3333333333333333,0.6201589940754043,-0.11279806251816826
2025,12,0.31129467519437015,0.22649073647654805,G5,G1,0.22649073647654805,0.31129467519437015,0.35270501764150897,-0.12621428116496092,-0.09318707930997094,-1.8766329821453045,0.25,0.83619177277263,-0.1705414898086568
2026,6,,,G5,G1,,,,,-0.09644085462276686,-0.46148304348952707,0.3333333333333333,1.3798169729702705,
