,ann_ret,vol,sharpe,max_dd
G1,-0.10177736522598357,0.20289839006576713,-0.5016174115181182,-0.7310166095994908
G2,-0.10310996750771007,0.21609261478908068,-0.4771563693111473,-0.7406891636844508
G3,-0.10430039268417501,0.21305501601723473,-0.4895467594892852,-0.7686330415283812
G4,-0.0933569169438544,0.2351743699487261,-0.3969689255007191,-0.7488186172789761
G5,-0.0800323709779055,0.23565443049235196,-0.3396175103124272,-0.6963754290218
G6,-0.08115015166352435,0.24010338239911969,-0.3379800436489889,-0.6940702849846613
G7,-0.07663982013729798,0.24932027925241093,-0.30739505172665116,-0.7052414366819473
G8,-0.08659199679067553,0.23948036541713527,-0.3615828656342935,-0.6997966339000856
G9,-0.10819334136204029,0.2363900700455578,-0.4576898739493962,-0.7376362411906392
G10,-0.10003532906818524,0.2287007853388169,-0.43740702035624557,-0.6975887101347424
LS,-0.07535156980128721,0.10024874303025078,-0.7516460308988546,-0.54922099978885
LS_gross,0.007411725357940657,0.09751507732501098,0.07600594247839122,-0.16768924058545454
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
