,ann_ret,vol,sharpe,max_dd
G1,-0.0260831711609415,0.17656525191231517,-0.14772539261516063,-0.4788674670847214
G2,-0.07092702903326054,0.1855132006500642,-0.3823287441795102,-0.6002649522260963
G3,-0.05642521394115507,0.2033703928441458,-0.2774504840751176,-0.5718088333824317
G4,-0.03993427564041496,0.19214202321078427,-0.2078372808461902,-0.5365447647239534
G5,-0.027690125686510414,0.16853151736496297,-0.16430235791769524,-0.42949786626879727
LS,-0.04607846170893992,0.08695653278795931,-0.5299022423226183,-0.4390553185782139
LS_gross,0.0022156931722201456,0.08700445375178804,0.025466433920052173,-0.18858437933561378
LS_effective,-0.04607846170893992,0.08695653278795931,-0.5299022423226183,-0.4390553185782139
LS_raw_gross_GN_minus_G1,-0.009690767211988138,0.08700445375178804,-0.11138242692304681,-0.2236011690288212
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
