year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.06393422687022356,0.05078315297478035,-4.361183691641056,0.0,-0.025375601524790292
2017,12,-0.029329867170835393,0.0790290962757523,-1.2856232074798517,0.4166666666666667,-0.0500309276061159
2018,12,-0.008908648163164523,0.06527499568540222,-0.47277617051782805,0.5833333333333334,-0.019523064089112512
2019,12,-0.006377516343567708,0.060291988792314545,-0.36642288816215746,0.5,-0.018953666397109308
2020,12,-0.021533608311922376,0.057368131481498504,-1.3002795351131697,0.3333333333333333,-0.029073209869326145
2021,12,0.006246718566991186,0.032891381485999203,0.6579008512134494,0.6666666666666666,-0.007710244453708113
2022,12,-0.03823830145615867,0.057436183523601254,-2.306235437456835,0.3333333333333333,-0.03668533577381663
2023,12,-0.02284620852513769,0.06266406991352699,-1.262950012039028,0.4166666666666667,-0.029950020617405055
2024,12,-0.0026068491733369087,0.05299417936960962,-0.1704034393814112,0.4166666666666667,0.005112124301955213
2025,12,-0.007779348276480097,0.026410000367708863,-1.0203882072725492,0.16666666666666666,0.01365276252193448
2026,6,0.0038281040035200073,0.05792231833724495,0.22894355133195646,0.5,-0.013691720395413538
