,mean,std,count,icir
2016,0.02771090651874586,0.029902835405250343,6,3.210177052697295
2017,-0.020131651302870156,0.08225174778327543,12,-0.8478614457824653
2018,-0.01664991632078958,0.046385212562389505,12,-1.2434351128859944
2019,-0.02627641449588178,0.038676561350165194,12,-2.3534711131920316
2020,-0.012780632623963437,0.04641883608676787,12,-0.9537811338568779
2021,0.02202695769574185,0.03513075493602594,12,2.1719891835328133
2022,-0.023900646063465758,0.05675124617869809,12,-1.458897772404597
2023,0.023370767498679643,0.04652092156275584,12,1.7402646104070254
2024,0.01521461024767582,0.07384868629660675,12,0.7136884699746779
2025,0.006935733456922958,0.059372578132231305,12,0.4046663666311107
2026,-0.03876575379177586,0.05183410351219366,6,-2.5907366236310563
