year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.039053527971885875,0.044160522777529354,3.0634915715507782,0.8333333333333334,0.03284365513798411
2017,12,-0.019599431055358104,0.049266504427365417,-1.3781050952122078,0.4166666666666667,-0.030763302329750847
2018,12,-0.014410636209900747,0.09252217015192427,-0.5395453661312716,0.5,-0.003464448779911668
2019,12,-0.04296729544446201,0.10370681422328434,-1.4352294847935225,0.3333333333333333,-0.023352387145961533
2020,12,-0.022010940386588244,0.10034413934747496,-0.7598663423665096,0.3333333333333333,-0.012789649460336111
2021,12,-0.03740920496529199,0.05698936253593083,-2.273920633163486,0.3333333333333333,-0.00041381930722748
2022,12,-0.014963443906003784,0.06756903587700554,-0.7671397043042738,0.5833333333333334,-0.015139840373911967
2023,12,-0.0376822564215855,0.055095787699203605,-2.3692403863015503,0.25,-0.011147586683211067
2024,12,-0.08116400763012155,0.09195461986228745,-3.0575991760242913,0.16666666666666666,-0.0641779210432012
2025,12,-0.021559406347850835,0.10731279477078898,-0.695946597146406,0.5,0.016057654026087356
2026,6,-0.031558049244220544,0.16176327667720314,-0.6758041231796301,0.3333333333333333,0.006724672765701933
