,ann_ret,vol,sharpe,max_dd
G1,-0.04555720819677278,0.1996923628523204,-0.22813695799905956,-0.5740416489168878
G2,-0.02958924449511502,0.20503890511430906,-0.14431039064815057,-0.5276457831835066
G3,-0.03886520779548086,0.21073324213076225,-0.18442846227063017,-0.534108757991919
G4,-0.056048411554304844,0.21169301340142238,-0.2647626893950589,-0.6244730277499277
G5,-0.057741289215654246,0.2175572123119616,-0.26540737768259937,-0.6228878396932436
G6,-0.0683065438137771,0.2169375013483468,-0.314867385257167,-0.6386043721944031
G7,-0.058678459357619284,0.22231228985456808,-0.2639460886125795,-0.6084031388936741
G8,-0.06788745243180594,0.2193202731885607,-0.3095356915474917,-0.6407655042078124
G9,-0.07792987964497655,0.22180232003670936,-0.3513483521366178,-0.6799843397448224
G10,-0.10185514421774888,0.22555096280560302,-0.45158372613791675,-0.7319220227777992
LS,-0.025239428709967537,0.09533550436646951,-0.26474322318521776,-0.3349425579902333
LS_gross,0.04666294656119918,0.09433045752393908,0.4946752913750801,-0.21014436355874389
LS_effective,-0.025239428709967537,0.09533550436646951,-0.26474322318521776,-0.3349425579902333
LS_raw_gross_GN_minus_G1,-0.05318876255838334,0.09433045752393908,-0.5638556618352578,-0.420219015038963
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
