year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.02333340499730774,1.5673932802155441,0.8333333333333334,0.6133373717103544,
2017,12,-0.2152748573196882,-0.2869258246489208,G1,G10,-0.2152748573196882,-0.2869258246489208,0.002859362588019332,-0.21813421990770754,-0.20973134653285797,-3.8522840167222325,0.16666666666666666,0.3405067008255006,-0.0017960730066398645
2018,12,-0.2758498514453456,-0.33588596727001807,G1,G10,-0.2758498514453456,-0.33588596727001807,-0.23506576116909061,-0.04078409027625496,-0.09342376251269624,-0.48207629859751217,0.3333333333333333,1.362711254367082,0.01253709756192678
2019,12,0.08764079113826817,0.1301225122955172,G1,G10,0.08764079113826817,0.1301225122955172,0.19261322210251897,-0.1049724309642508,-0.12216947718287141,-1.3346816636739136,0.25,1.2294435219844593,-0.11297715778191353
2020,12,-0.08681613107017983,-0.04806355439505494,G1,G10,-0.08681613107017983,-0.04806355439505494,0.14406132727068166,-0.23087745834086149,-0.1946472646850751,-1.8495854311910338,0.3333333333333333,0.5034487552004978,-0.13718171774848775
2021,12,0.20653971297427498,0.01229852988461011,G1,G10,0.20653971297427498,0.01229852988461011,-0.09465316897595921,0.3011928819502342,-0.03865053611827818,2.3472537346196836,0.6666666666666666,2.902055488069196,0.10229996411061859
2022,12,-0.018115787241705816,-0.06603713510211462,G1,G10,-0.018115787241705816,-0.06603713510211462,-0.11077683880020706,0.09266105155850124,-0.04588234745190145,0.8666843316992001,0.5833333333333334,1.3275490769267386,-0.04350113511588183
2023,12,-0.22181333966352967,-0.27106338782832196,G1,G10,-0.22181333966352967,-0.27106338782832196,-0.25271862213622487,0.030905282472695195,-0.07264459543514779,0.5333623261494534,0.5833333333333334,1.0850135014420406,-0.014221461872269359
2024,12,0.09537211817499602,0.12421365962502118,G1,G10,0.09537211817499602,0.12421365962502118,0.11434797450486012,-0.018975856329864094,-0.11544769870860538,-0.048481095239397934,0.5,0.9666365934429394,-0.10408717303854831
2025,12,0.2510272703833636,0.22153560575027553,G1,G10,0.2510272703833636,0.22153560575027553,0.24212967510192374,0.008897595281439852,-0.0800004204613245,0.04277380880883373,0.5833333333333334,0.7371717111330868,-0.05475348417175341
2026,6,,,G1,G10,,,,,-0.17656627603826303,-0.8478696908185006,0.5,0.5188332705247647,
