year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.04118773846063629,0.05054923592857497,-2.822565142764242,0.16666666666666666,-0.034116221883007176
2017,12,-0.02717048480982197,0.02823583035193564,-3.3334001210744577,0.16666666666666666,-0.02373982299233324
2018,12,-0.012792612875513558,0.03115620735271877,-1.4223461290461439,0.25,-0.01472687837760621
2019,12,-0.030859929213233255,0.023061889412030027,-4.635436790137137,0.16666666666666666,-0.023729002558843772
2020,12,-0.014373341839041676,0.034919359319953144,-1.4258771537970514,0.5,-0.014956314149508978
2021,12,-0.014491547483015057,0.04242072270722847,-1.1833884440918265,0.3333333333333333,-0.024485133820445527
2022,12,-0.020877936528090363,0.03407983168600094,-2.122172853260005,0.4166666666666667,-0.018669736508386613
2023,12,-0.02164844744721881,0.01960758693731516,-3.8246634839301694,0.08333333333333333,-0.01899397933293116
2024,12,-0.005703651178555049,0.030565711150673636,-0.6464115021704462,0.4166666666666667,-0.007065596668710836
2025,12,-0.017122830451054578,0.01812299815312881,-3.272925600943557,0.25,-0.011153972969045182
2026,6,-0.006924255995253086,0.04835013092319198,-0.49609641005704164,0.5,-0.002863409334494539
