,ann_ret,vol,sharpe,max_dd
G1,-0.11467578846781734,0.2619974613221059,-0.4376980902377226,-0.771398521971193
G2,-0.12294181196342568,0.2448329756447912,-0.5021456429210428,-0.7728865197778946
G3,-0.09980069691241455,0.23702332948686386,-0.4210585393786971,-0.7273279663046335
G4,-0.09660614820754765,0.2484572833662854,-0.38882397367730653,-0.7446548022082224
G5,-0.10601276608429189,0.2367102869308331,-0.44785871986741704,-0.756254934680858
G6,-0.12072081881595609,0.2336588562576298,-0.51665415447746,-0.8002399605324297
G7,-0.11198033296750953,0.23430435402488498,-0.47792681204556847,-0.750907809003237
G8,-0.1218968384560295,0.23246655793491489,-0.5243628999322892,-0.8018193882466553
G9,-0.1142521356585473,0.2353918467913844,-0.4853699786798608,-0.7627968472979506
G10,-0.09697801828397967,0.2573708737051219,-0.37680261518282954,-0.7608340032920151
LS,-0.11458455504878395,0.07997401107714146,-1.4327723907490122,-0.7285767657581821
LS_gross,0.01271362172728896,0.07872582513004259,0.16149239091858447,-0.19582927528612804
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
