year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.0701673594564326,-3.5616520572734034,0.16666666666666666,0.3971871653671113,
2017,12,-0.3061540295808852,-0.29994854674182025,-0.20837844474318756,-0.09157010199863269,-0.1194373359681753,-1.519233708948056,0.25,0.8569301382137856,0.0042314206390927644
2018,12,-0.3176958202402116,-0.30402509516631704,-0.31300874315117466,0.008983647984857623,-0.047325590779883075,0.15793567801732328,0.75,0.37918513650269897,0.014144012993958288
2019,12,0.22504149023968023,0.24001139013497208,0.23191307815818663,0.008098311976785455,-0.03959653756527082,0.11537580218822123,0.5,1.0921452628815416,0.0018535484693247284
2020,12,-0.11212666000915084,0.00485177435990769,-0.0023411739685105237,0.007192948328418214,-0.06724780095630811,0.08830123824686957,0.5,1.0601930452329202,0.11416138605544934
2021,12,-0.02023628144154599,-0.026567066944653606,0.05826006212485635,-0.08482712906950995,-0.11037513845092328,-0.8620168494800544,0.3333333333333333,1.0830176452107303,-0.008570870864793023
2022,12,-0.16021771438097832,-0.07594471231365296,-0.09104207055638247,0.015097358242729508,-0.052713961158707745,0.3208835971412559,0.5,1.2997149326507693,0.0969740574087199
2023,12,-0.33137881421351767,-0.36959557483488725,-0.3227519459452467,-0.046843628889640554,-0.07357691947593681,-0.888405181533371,0.6666666666666666,0.2070751394678694,-0.05486293320729241
2024,12,0.08847941367575274,0.012284690128783193,0.14896792910812517,-0.13668323897934198,-0.16812517947324668,-1.0811111513981382,0.25,1.1740825548313087,-0.06805730415736311
2025,12,0.39904412571999703,0.35606264535817034,0.27964393481905936,0.07641871053911098,-0.027234074820346454,1.1196251244027913,0.5833333333333334,1.6475022355629345,-0.035568462086389974
2026,6,,,,,-0.02269419405552542,0.7658594175199244,0.5,1.8028732862057832,
