,ann_ret,vol,sharpe,max_dd
G1,-0.09159019958937065,0.20710954222635183,-0.4422307084686176,-0.701748564871425
G2,-0.08944543204701472,0.2249462714749639,-0.39763020502862534,-0.6869060721192284
G3,-0.07019562484483532,0.22476230972366001,-0.31231048004062245,-0.6482836100623218
G4,-0.08244833269709295,0.23032948182332613,-0.3579582259484038,-0.6614213856996995
G5,-0.07365341531156,0.23577900297812798,-0.3123832673021883,-0.6654067069366507
G6,-0.07947787467593392,0.23766593174054043,-0.3344100439380593,-0.6743193923171531
G7,-0.07755488157393065,0.24163135126662877,-0.3209636546225846,-0.6708697122526446
G8,-0.08334953907454778,0.24925723692348917,-0.33439165138516064,-0.7121527553618499
G9,-0.09932002325078615,0.23455824472249748,-0.423434372849653,-0.7478711653970844
G10,-0.12221013385671553,0.2487907317465851,-0.4912165859184704,-0.8140124868971613
LS,-0.05662228675789749,0.1427176678202463,-0.3967433578666208,-0.5460948863689872
LS_gross,0.011930949913893985,0.14330316055567144,0.08325671162890343,-0.3744802199863585
LS_effective,-0.05662228675789749,0.1427176678202463,-0.3967433578666208,-0.5460948863689872
LS_raw_gross_GN_minus_G1,-0.03194843091124622,0.14330316055567144,-0.22294296083466117,-0.4093554160709634
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
