,ann_ret,vol,sharpe,max_dd
G1,-0.03068323549945029,0.1948451305950114,-0.15747499260438724,-0.48961665202157
G2,-0.040521699476935624,0.199781784912532,-0.20282979999741588,-0.5046830039806238
G3,-0.05853880051533633,0.20666588821564666,-0.28325332748795823,-0.5899052167100032
G4,-0.046904540512557436,0.21153655598602558,-0.22173255253175256,-0.5762312670865559
G5,-0.0535046428757564,0.21996959936151964,-0.24323653373492587,-0.6034011377564736
LS,-0.03937059871055859,0.10287911083444005,-0.3826879761229312,-0.4224657896093217
LS_gross,0.012952492093994517,0.10401484009044981,0.12452542428302746,-0.25706841529363567
LS_effective,-0.03937059871055859,0.10287911083444005,-0.3826879761229312,-0.4224657896093217
LS_raw_gross_GN_minus_G1,-0.023412627274482345,0.10401484009044981,-0.22508929739374747,-0.2949067233400563
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
