form_month,ic,rank_ic,roll12_ic,roll12_rankic,roll24_rankic,cum_rankic,ls_net,ls_trail12
2016-07,-0.05439504241136224,-0.03994003941373671,,,,-0.03994003941373671,-0.017309862172786288,
2016-08,-0.012676699837617699,-0.011610486449914113,,,,-0.05155052586365082,-0.01624006976671103,
2016-09,-0.09074318579965744,-0.021081512586557768,,,,-0.07263203845020859,-0.02481483408948794,
2016-10,0.18849691295478335,0.1699141545007206,,,,0.097282116050512,0.03229660278227232,
2016-11,-0.1013637968183812,-0.08721658302744327,,,,0.010065533023068729,-0.026174729922679635,
2016-12,-0.08097931619817991,-0.022130314181834258,,,,-0.012064781158765529,-0.00986928647221703,
2017-01,-0.049085609676965465,-0.0705134819294552,,,,-0.08257826308822072,-0.012143172467775062,
2017-02,-0.004615536940011551,0.013272649233117691,,,,-0.06930561385510303,-0.01793514836530225,
2017-03,0.1018901813908779,0.08478245993236178,,,,0.015476846077258744,0.0102488319182266,
2017-04,0.011465329927700321,0.05489488613576205,,,,0.07037173221302079,-0.008277064877242998,
2017-05,-0.2359900688614598,-0.25880998541830225,,,,-0.18843825320528146,-0.06164291379226873,
2017-06,0.09793571063551457,0.04351662652270549,-0.01917176013622993,-0.012076802223547997,,-0.14492162668257597,0.023838416545692277,-0.12375948391772196
2017-07,-0.016871443161168977,-0.05133545468814658,-0.016044793532047154,-0.013026420163082154,,-0.19625708137072254,-0.01223824471916549,-0.11923724794132529
2017-08,0.01697544374117077,0.07913447390438823,-0.013573781567148118,-0.005464340133556958,,-0.11712260746633431,-0.016503305141224302,-0.1194729232374726
2017-09,-0.0485299596995684,-0.09296566571403135,-0.010056012725474031,-0.011454686227513089,,-0.21008827318036566,-0.027213781847247487,-0.12163901284823264
2017-10,0.04903509157439644,0.05559687714265174,-0.021677831173839607,-0.020981126007352163,,-0.15449139603771392,0.012111198959195234,-0.13881437812630149
2017-11,-0.0019317434893725784,-0.027693565346669894,-0.013391826729755555,-0.01602087453395438,,-0.1821849613843838,-0.000281484921385515,-0.11591613243074983
2017-12,0.0020247757973580467,-1.5080538453432872e-05,-0.006474819063460725,-0.014177938397005976,,-0.18220004192283723,-0.008728721623991936,-0.11489772650872798
2018-01,0.02954327561653585,-0.031067545786482204,7.758804433105153e-05,-0.010890777051758227,,-0.21326758770931944,-0.030971934768757356,-0.13176796504446597
2018-02,-0.01664816694435141,-0.054340410285024565,-0.0009251311226972699,-0.01652519867827008,,-0.267607997994344,-0.024183767006811692,-0.13729229561158496
2018-03,-0.00783392194697905,-0.030466522960463514,-0.010068806400852016,-0.026129280586005523,,-0.2980745209548075,-0.006826123597308503,-0.15187355045686046
2018-04,-0.007056343060394667,-0.050019834191863705,-0.011612279149859931,-0.034872173946641,,-0.3480943551466712,-0.015407034085248475,-0.15797113603804824
2018-05,0.004849810367462594,0.030379338030125262,0.008457710785883601,-0.010773063659272044,,-0.31771501711654593,-0.0018624797655866733,-0.10432753735849809
2018-06,-0.11279621725499872,-0.12516089952298026,-0.009103283204992506,-0.02482952416307919,-0.018453163193313592,-0.4428759166395262,-0.0368064847511011,-0.1573807996832428
2018-07,0.1511001878850456,0.15509257927688924,0.004894352715525375,-0.007627187999326206,-0.010326804081204179,-0.28778333736263695,0.019990866220916108,-0.12988746179881483
2018-08,0.030554342180883907,0.039051644121452206,0.00602592758550147,-0.010967423814570873,-0.008215881974063916,-0.24873169324118474,0.0008877217736316702,-0.11450139019337502
2018-09,-0.0384238658607164,0.008913295807311606,0.00686810207207247,-0.0024775103544589596,-0.0069660982909860265,-0.23981839743387315,-0.006491596690298945,-0.09563859608073055
2018-10,-0.0572567105833191,-0.04120254422034069,-0.001989548107737159,-0.010544128801374996,-0.01576262740436358,-0.2810209416542138,-0.01363454307728023,-0.11864343530886456
2018-11,-0.05401251181758616,-0.07479420243472293,-0.0063296121350882905,-0.014469181892046082,-0.01524502821300023,-0.3558151440889368,-0.0233744004384162,-0.13900225869945915
2018-12,0.026843310915259638,0.009280442788541505,-0.004261400875263158,-0.013694554948129836,-0.013936246672567905,-0.34653470130039526,0.01828347139951588,-0.11554002622267745
2019-01,0.006777880839646194,-0.052126379967762204,-0.006158517106670629,-0.015449457796569838,-0.013170117424164032,-0.39866108126815747,-0.02366504734513311,-0.10887081849694402
2019-02,0.10013304975593544,0.044591870129696655,0.0035732509516866076,-0.00720510109534307,-0.011865149886806573,-0.3540692111384608,0.028862285838027572,-0.06042841299545698
2019-03,-0.02840370884548375,-0.06451853666231072,0.0018591020434778826,-0.010042768903830337,-0.01808602474491793,-0.4185877478007715,-0.008954068902336514,-0.06244151160266764
2019-04,0.11940647943043171,0.08849130483507035,0.01239767058438008,0.001499826015080834,-0.016686173965780083,-0.3300964429657012,0.010645558748020137,-0.03763346360600406
2019-05,-0.2231617119561244,-0.23382049385859205,-0.006603289609252168,-0.020516826642312275,-0.015644945150792157,-0.5639169368242932,-0.04416257075643932,-0.07841761531934466
