year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.01865226871534302,0.08725248153690077,0.7405331406588926,0.16666666666666666,-0.008971689332812062
2017,12,-0.004967729047709834,0.09567900958137529,-0.1798588665688717,0.5833333333333334,0.0025575628941559175
2018,12,-0.011328836410080154,0.06456384277831798,-0.6078361946412703,0.4166666666666667,-0.0023217306300967735
2019,12,-0.017708946037235555,0.1019479769489912,-0.6017342413834142,0.4166666666666667,-0.007990866299572272
2020,12,-0.005126527429600613,0.07068136953123469,-0.2512516674012622,0.5,-0.010840591344970405
2021,12,-0.0218736774710198,0.08702545148506893,-0.8706951835735366,0.4166666666666667,-0.013358547773234081
2022,12,-0.017062712041197126,0.06284372240890476,-0.940538944462114,0.5,-0.022379234278204773
2023,12,0.03563839307062935,0.0720334321181231,1.713857182237758,0.75,0.03359823181954449
2024,12,0.002974098884138791,0.06560284620356698,0.15704472205604403,0.5833333333333334,0.017359023931702692
2025,12,-0.003632404929304299,0.09868246081805285,-0.1275101945991951,0.5,0.00015597781398626887
2026,6,-0.008116845251516054,0.03918110672237341,-0.717630998655383,0.16666666666666666,-0.0007396510327704839
