,mean,std,count,icir
2016,-0.01913881518648159,0.03968132415992327,6,-1.6707809530780047
2017,-0.043389343366173144,0.06905629821848104,12,-2.1765588123329485
2018,-0.02165109477684814,0.050792434726667335,12,-1.4766292025493803
2019,-0.02841667970821507,0.040576803764472105,12,-2.4259738801869313
2020,-0.030898362680097536,0.03884025428750548,12,-2.755776707148647
2021,-0.018472533502893452,0.06499673499610188,12,-0.9845222709555683
2022,0.014061237870169814,0.04521816525848225,12,1.0772121455713914
2023,-0.007814032770842859,0.0616729209487619,12,-0.43890581353694574
2024,-0.02657575795332472,0.09148025075995403,12,-1.0063497343398455
2025,0.003980001747774215,0.0571150662711883,12,0.24139218218277134
2026,-0.016601826621454617,0.054453960715979265,6,-1.0561291347305384
