year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,-0.006180146105175588,1.7477766028785326,0.6666666666666666,1.7991405789049357,
2017,12,-0.20004719656627956,-0.07210903352875142,G5,G1,-0.07210903352875142,-0.20004719656627956,-0.0511146318616541,-0.020994401667097318,-0.04106717924898651,-0.8014897034498193,0.4166666666666667,0.7221046912171275,0.05742450037689095
2018,12,-0.3743453812494355,-0.235502199874429,G5,G1,-0.235502199874429,-0.3743453812494355,-0.27987957222849225,0.04437737235406325,-0.010946252506283893,1.7296076644729257,0.6666666666666666,2.136678984792354,0.1191420265417229
2019,12,0.09681539713727139,0.1607729112560654,G5,G1,0.1607729112560654,0.09681539713727139,0.21148937490818254,-0.05071646365211713,-0.05039986635890281,-1.3323022748590587,0.4166666666666667,0.4770987737327837,-0.0487608006419642
2020,12,-0.1081539271031502,0.09094742293556046,G5,G1,0.09094742293556046,-0.1081539271031502,0.07969758041170594,0.011249842523854525,-0.0330505225072536,0.05673721778746931,0.4166666666666667,1.4624133824085679,0.10158413962196255
2021,12,-0.03194690306957526,0.00415371731067582,G5,G1,0.00415371731067582,-0.03194690306957526,-0.000766836873308363,0.004920554183984183,-0.10561930092514815,0.02906290154378891,0.5833333333333334,0.7283892048253542,-0.054617242883836736
2022,12,-0.16513383897306355,-0.07510333570854866,G5,G1,-0.07510333570854866,-0.16513383897306355,-0.10382021613593906,0.0287168804273904,-0.02100297916793681,0.43424422558848597,0.5833333333333334,0.953924410513051,0.018142449128406568
2023,12,-0.3176796354380602,-0.19267325167100535,G5,G1,-0.19267325167100535,-0.3176796354380602,-0.28020958864022805,0.0875363369692227,-0.014516102523148722,2.541074917302719,0.75,2.39364262756451,0.0937379617576084
2024,12,0.08518813159194516,0.09389261063750243,G5,G1,0.09389261063750243,0.08518813159194516,0.121362559016851,-0.027469948379348574,-0.042655288345402886,-0.6562059040016245,0.5833333333333334,0.4391348048819788,-0.0932299490430788
2025,12,0.3173426722679116,0.2039661831107482,G5,G1,0.2039661831107482,0.3173426722679116,0.35270501764150897,-0.14873883453076076,-0.12646674161798377,-1.8987632417981037,0.3333333333333333,0.4089613220448778,-0.16855308094398347
2026,6,,,G5,G1,,,,,-0.15625161934252219,0.21939614061872625,0.5,1.2169004284053218,
