,ann_ret,vol,sharpe,max_dd
G1,-0.11126720277920776,0.2377401615541044,-0.468020220276858,-0.7872003798035574
G2,-0.06621348239441871,0.2128187880824544,-0.31112611339918445,-0.6320332178954433
G3,-0.05704290443752735,0.2017306282874168,-0.2827676933432992,-0.5546051873710082
G4,-0.04255292471289762,0.18918607009389435,-0.2249263103344676,-0.533885181311709
G5,-0.015345649864022981,0.1813047667711484,-0.08464007944916858,-0.39622484874575536
LS,0.0057708930791675606,0.10297264060547007,0.05604297457300519,-0.3498911649902664
LS_gross,0.09155945023910617,0.10314756142370962,0.8876550155461087,-0.23971679791415368
LS_effective,0.0057708930791675606,0.10297264060547007,0.05604297457300519,-0.3498911649902664
LS_raw_gross_GN_minus_G1,0.09155945023910617,0.10314756142370962,0.8876550155461087,-0.23971679791415368
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
