ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.036726317321029565,0.09676267235829186,1.3148013800069263,0.06321485181201532,0.09622214556125495,2.2758032362029574,0.6666666666666666,4.157767031554459,120
