universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz500,C3_entropy_std_20d,C3,S1,120,-0.010880571922023538,-0.5934797598968459,0.4583333333333333,-0.2929435566414315,-0.9531059178881176,-0.660162361246686,0.660162361246686,-0.008683410505703672,-0.4725440524569461,-0.023331153281169432,-1.2832496394640438,0.3333333333333333,-0.002538167049041094,0.0015873856695064192,-1.6378422620248423
