year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,-0.023261993913153645,-2.297991437165866,0.3333333333333333,0.33948832487251435,
2017,12,-0.038630578268482374,-0.029332403261708273,G5,G1,-0.029332403261708273,-0.038630578268482374,0.2202060264077017,-0.24953842966940998,-0.21481900718645153,-3.9228314298350453,0.16666666666666666,0.2803599007993758,-0.09629083657199344
2018,12,-0.23276570170996558,-0.2527046884756866,G5,G1,-0.2527046884756866,-0.23276570170996558,-0.18314752676606916,-0.06955716170961745,-0.13227341550428595,-1.163804081034409,0.3333333333333333,0.8781321542592875,-0.12651165377127904
2019,12,0.15313232830346757,0.15801027638041498,G5,G1,0.15801027638041498,0.15313232830346757,0.16232178671069986,-0.004311510330284873,-0.08225590738192912,0.03539285834767134,0.5,1.0262966865936851,-0.10726447595876987
2020,12,0.017054487461368284,0.16525141757445172,G5,G1,0.16525141757445172,0.017054487461368284,0.23508280769062018,-0.06983139011616846,-0.07140181114441257,-0.9388576059050932,0.3333333333333333,1.0080592251380511,0.02193027824684335
2021,12,-0.19388606204906822,-0.17006095970681112,G5,G1,-0.17006095970681112,-0.19388606204906822,-0.2096455942527421,0.039584634545930975,-0.019011464249532928,0.8392118215152059,0.6666666666666666,0.9081785141739827,-0.0783403528598342
2022,12,-0.19304348233014867,-0.12463575238133284,G5,G1,-0.12463575238133284,-0.19304348233014867,-0.13542302220970692,0.01078726982837408,-0.02611715921478297,0.1762535003493613,0.3333333333333333,2.300814231400031,-0.03195338015571392
2023,12,-0.3052799296753075,-0.25992338454175534,G5,G1,-0.25992338454175534,-0.3052799296753075,-0.25142872060334565,-0.008494663938409697,-0.0679961587953184,-0.1099897640348857,0.5833333333333334,0.6507998261182278,-0.04448709645258142
2024,12,0.05995979505005744,0.13085541030243686,G5,G1,0.13085541030243686,0.05995979505005744,0.12128508049726561,0.009570329805171252,-0.024584917261103456,0.34585243775882846,0.5833333333333334,0.9263117437693815,-0.03664809837485439
2025,12,0.07516612346446783,0.11583458635846022,G5,G1,0.11583458635846022,0.07516612346446783,0.164917458828177,-0.049082872469716765,-0.07634431050290602,-0.7135092762214715,0.25,1.7926554425587122,-0.07057598499704887
2026,6,,,G5,G1,,,,,-0.14977928109524596,-1.08648345791692,0.3333333333333333,0.9603813229653064,
