,ann_ret,vol,sharpe,max_dd
G1,-0.04428918679978,0.17272791654948383,-0.25641012573142363,-0.46435122105981175
G2,-0.06401040254880941,0.18959962689206877,-0.33760827274859506,-0.6167074800057617
G3,-0.089014618488926,0.19227454450258585,-0.46295581518191486,-0.6232360725275157
G4,-0.03706253162736728,0.1944124297680827,-0.19063869358342822,-0.5233734856941967
G5,-0.0072997670686171245,0.1821533911717804,-0.040074834850222764,-0.4435632807262966
LS,-0.016745467921639445,0.08518307480540749,-0.19658210225320993,-0.3659291539656556
LS_gross,0.03991682382738859,0.08548957838546278,0.46692034960575163,-0.20562106787043244
LS_effective,-0.016745467921639445,0.08518307480540749,-0.19658210225320993,-0.3659291539656556
LS_raw_gross_GN_minus_G1,0.03991682382738859,0.08548957838546278,0.46692034960575163,-0.20562106787043244
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
