year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.057703682094528884,0.02246660242415158,-8.897269581277225,0.0,-0.04520770116969517
2017,12,-0.028117910051471854,0.02712369554672965,-3.591077678032182,0.08333333333333333,-0.02332194067965762
2018,12,-0.033685502191176143,0.021671419607603392,-5.384511243842978,0.0,-0.02574756643017989
2019,12,-0.023847583172215813,0.018000614109063496,-4.5893129469627105,0.08333333333333333,-0.01857667465166477
2020,12,-0.026550463225927787,0.017197453692088,-5.348088396708757,0.08333333333333333,-0.020941906018176627
2021,12,-0.0131172564330157,0.022558759239881803,-2.0142734231345902,0.4166666666666667,-0.006248307040047724
2022,12,-0.016929998118322836,0.020513507541198454,-2.8589568950203503,0.16666666666666666,-0.013257233932630822
2023,12,-0.017556688148143068,0.02039589017448996,-2.9818826856853846,0.25,-0.005442007258118532
2024,12,-0.013113488749197842,0.029684841336861896,-1.5302914049864762,0.3333333333333333,-0.014172699400403013
2025,12,-0.018345784037512972,0.019964533228024686,-3.1832279467525018,0.25,0.006199205499345362
2026,6,-0.018633364701092052,0.054298142024179576,-1.1887675406602294,0.3333333333333333,-0.008623163458745437
