,ann_ret,vol,sharpe,max_dd
G1,-0.04868670215249826,0.17173557821261837,-0.28349805357292573,-0.49633555040323063
G2,-0.06116935824498171,0.19266092274316596,-0.3174974840462374,-0.6165073329812575
G3,-0.07331853225888962,0.19488308291797507,-0.3762180439733134,-0.5947932417315276
G4,-0.05186650944802784,0.1916901892777912,-0.27057466865382757,-0.5450849804721067
G5,-0.01698111423155002,0.17557993747444145,-0.09671443375483546,-0.4717752699220825
LS,-0.026691440011728407,0.07685950308195695,-0.34727572962925285,-0.4087440540538324
LS_gross,0.0344830028569616,0.07672775109548163,0.44942022103645685,-0.19686011383875524
LS_effective,-0.026691440011728407,0.07685950308195695,-0.34727572962925285,-0.4087440540538324
LS_raw_gross_GN_minus_G1,0.0344830028569616,0.07672775109548163,0.44942022103645685,-0.19686011383875524
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
