,mean,std,count,icir
2016,-0.03139110428651143,0.06279108986187137,6,-1.731805823072571
2017,0.08386435972682309,0.08524238611038781,12,3.4081010309351107
2018,0.0010746340786854651,0.06723851177527827,12,0.055364724015576794
2019,0.03324558821419081,0.09536920241379589,12,1.207581618741979
2020,0.04602791288847896,0.09042602319525701,12,1.7632686006118978
2021,-0.004118294688375797,0.07380810891373067,12,-0.19328758711716382
2022,-0.014175501308209734,0.0759807545836153,12,-0.6462870400045474
2023,-0.06408459476114489,0.08405070148508859,12,-2.6412099398946083
2024,0.0014822024877881115,0.06966323629451802,12,0.07370458659429295
2025,0.028792360016235325,0.0674819909101053,12,1.4780189423980474
2026,0.01846567359327588,0.018089519200053195,6,3.536134322402856
