ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.024268553060898437,0.07462342260231143,-1.1265730105055591,-0.028406323785417655,0.07325632783119287,-1.3432613266111755,0.3416666666666667,-3.562536663670367,120
