,ann_ret,vol,sharpe,max_dd
G1,-0.027333064702253163,0.18595894509368338,-0.1469844039418656,-0.5178455071771082
G2,-0.062475105725650515,0.1854614699228834,-0.33686299235969736,-0.5495422075077273
G3,-0.03006370137638803,0.18128273090730884,-0.16583874937188484,-0.47273649696705544
G4,-0.06451523003571558,0.18552739141340083,-0.3477396493543086,-0.5509814685707546
G5,-0.1105270632777241,0.17875794426626587,-0.6183057414952724,-0.7298472487957797
LS,-0.012119894924911834,0.07533201114560681,-0.16088638469356248,-0.29385086391787085
LS_gross,0.09110639533788412,0.07558175135259748,1.2054020144738695,-0.10821607425049251
LS_effective,-0.012119894924911834,0.07533201114560681,-0.16088638469356248,-0.29385086391787085
LS_raw_gross_GN_minus_G1,-0.08930244793812303,0.07558175135259748,-1.1815345151439656,-0.6090921346054757
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
