ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.01956223893181895,0.05872254113827292,-1.153996100404754,-0.007500582240780733,0.06893727249759606,-0.3769046571383884,0.4,-3.64925608823138,120
