,ann_ret,vol,sharpe,max_dd
G1,-0.11183821331797794,0.2531764336651117,-0.4417402192571824,-0.7600666040464632
G2,-0.08451721814023261,0.240019123225918,-0.3521270180654763,-0.7056855993840947
G3,-0.08472079397925425,0.23673859567344968,-0.35786642113952405,-0.706860418903132
G4,-0.06369099026468283,0.2325302380257688,-0.27390412019285276,-0.6377912340095901
G5,-0.04310719637201388,0.22758936079931166,-0.18940778347730328,-0.5905584382429883
G6,-0.096875629610085,0.22253942392289322,-0.4353189556366024,-0.7424622905533329
G7,-0.0752743929816172,0.2168800927040168,-0.347078388076616,-0.6644485122615811
G8,-0.09133317251108164,0.2190823290741893,-0.41688972769754,-0.7032909953720885
G9,-0.1286797175881661,0.20682077989915573,-0.6221798295650436,-0.8009843486822239
G10,-0.16122609036781954,0.221848938964993,-0.7267381630040631,-0.8465720371349336
LS,-0.1757705580811859,0.08940025113929334,-1.9661081019483955,-0.8637011760692824
LS_gross,-0.06445875369723975,0.08411104460862523,-0.7663530276810969,-0.5478698029223743
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
