,ann_ret,vol,sharpe,max_dd
G1,-0.0694441548467658,0.23243771580844494,-0.29876457271674306,-0.6509444311865435
G2,-0.054097398809194175,0.23130617077145366,-0.23387788846604576,-0.599290334664444
G3,-0.07770760662076526,0.2363509782265525,-0.3287805584890755,-0.6617522604773003
G4,-0.07691045752347825,0.23170894170911072,-0.3319270156610195,-0.671722624902684
G5,-0.07813952499581556,0.2318976185270091,-0.3369569963337707,-0.6740886785036656
G6,-0.0784620047241591,0.2190306467621672,-0.35822386448667376,-0.6549340132848389
G7,-0.11769875456539336,0.2259896161127548,-0.5208148789750985,-0.7685856194148231
G8,-0.11486824255512762,0.2249621000150816,-0.5106115321088609,-0.7620391399559674
G9,-0.1176127962843393,0.23781419783189386,-0.49455750479404703,-0.7774202136340417
G10,-0.18945643396111755,0.2473217403577493,-0.7660322690883141,-0.9024698271612742
LS,0.00724693761129247,0.12016854663109011,0.06030644302905745,-0.3530403058116459
LS_gross,0.12675095086855626,0.12018040979780989,1.0546723137473117,-0.22139870136104267
LS_effective,0.00724693761129247,0.12016854663109011,0.06030644302905745,-0.3530403058116459
LS_raw_gross_GN_minus_G1,-0.12636199186575392,0.12018040979780989,-1.0514358544653313,-0.7472586876924444
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
