ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.00016506840991320238,0.06345135893965112,0.009011843953293418,0.004667656449260793,0.07083626944729303,0.2282621088173407,0.5,0.028497952810423274,120
