,ann_ret,vol,sharpe,max_dd
G1,-0.08323467257647843,0.24151507362378913,-0.34463551830364864,-0.6838766079413281
G2,-0.07943473955282654,0.22778638760919565,-0.3487246994280873,-0.6765912920954822
G3,-0.07617931600472938,0.21791473181044335,-0.34958313911055444,-0.6645591219276814
G4,-0.0669151149365047,0.2166626066521799,-0.30884477931130555,-0.6557205433378441
G5,-0.06876694833725117,0.2130734368962037,-0.32273825090055785,-0.6596331980675569
G6,-0.057800843353109754,0.21217356701349246,-0.27242245189493425,-0.6176576030199512
G7,-0.058768905541428995,0.20619687138031736,-0.2850135656667331,-0.6260550826264404
G8,-0.06845132736575499,0.20229897995112636,-0.33836714046848987,-0.6412853488984172
G9,-0.060392572448811355,0.2046971829535804,-0.29503372531759126,-0.6258135742413181
G10,-0.09059503217504417,0.19878704397597827,-0.4557391184205738,-0.6823947951180693
LS,-0.10339690094025045,0.0888460733275694,-1.1637756973122846,-0.6886717828498762
LS_gross,0.013624388900539852,0.08872943259816506,0.15354982559441732,-0.17702049834483558
LS_effective,-0.10339690094025045,0.0888460733275694,-1.1637756973122846,-0.6886717828498762
LS_raw_gross_GN_minus_G1,-0.021154466407065087,0.08872943259816506,-0.238415436542559,-0.2876378752322575
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
