year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G10,G1,,,,,-0.09226361342904799,-5.1541480113415705,0.0,,
2017,12,-0.2724661089311118,-0.20386386392295486,G10,G1,-0.20386386392295486,-0.2724661089311118,0.002859362588019332,-0.2067232265109742,-0.2129426569110403,-2.0222457210145834,0.25,0.7610619839965939,0.020068767421629552
2018,12,-0.3100069877722583,-0.30308873883584186,G10,G1,-0.30308873883584186,-0.3100069877722583,-0.23506576116909061,-0.06802297766675125,-0.1327396739352522,-0.9085698291427128,0.4166666666666667,0.7196220254750767,-0.061394320472745845
2019,12,0.0904566219760643,0.12588895407608924,G10,G1,0.12588895407608924,0.0904566219760643,0.19261322210251897,-0.06672426802642972,-0.09410350095428888,-0.5482511016118639,0.4166666666666667,0.9267535078596718,-0.03251121881265928
2020,12,-0.09907334157459635,-0.06014003385330624,G10,G1,-0.06014003385330624,-0.09907334157459635,0.14406132727068166,-0.2042013611239879,-0.18786229715320757,-2.165828568472159,0.16666666666666666,0.6956231142295396,-0.03609168089016879
2021,12,0.13195451350197462,0.07827297847925418,G10,G1,0.07827297847925418,0.13195451350197462,-0.09465316897595921,0.1729261474552134,-0.03644532969641168,1.6141878723519871,0.5833333333333334,2.62458533455852,-0.11069481920621838
2022,12,-0.05782136060359877,-0.021762658493123976,G10,G1,-0.021762658493123976,-0.05782136060359877,-0.11077683880020706,0.08901418030708308,-0.0343296399055395,1.055331820319931,0.6666666666666666,1.1554931725372855,-0.024141084403168422
2023,12,-0.2351816863494235,-0.2592055296888758,G10,G1,-0.2592055296888758,-0.2351816863494235,-0.25271862213622487,-0.006486907552650911,-0.08204824263610289,0.04917682160861163,0.5833333333333334,0.7441153516472673,-0.08343752735787302
2024,12,0.1066311071246091,0.12175396270904515,G10,G1,0.12175396270904515,0.1066311071246091,0.11434797450486012,0.007405988204185032,-0.050141216533591715,0.15431921392462014,0.3333333333333333,2.278972087734623,-0.05211475648313035
2025,12,0.2380214134859524,0.2620690924948439,G10,G1,0.2620690924948439,0.2380214134859524,0.24212967510192374,0.019939417392920156,-0.057558117812038456,0.23331117356244357,0.75,0.40262964474804314,-0.04637513543007543
2026,6,,,G10,G1,,,,,-0.18664569535500153,-1.2321220257286485,0.3333333333333333,0.7586851624522101,
