year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.0057096856653962,0.025909674557605462,0.7633801532880312,0.6666666666666666,-0.016955753260563065
2017,12,0.011027898850881632,0.0702144823164046,0.5440724044473879,0.5,0.0026603808645723416
2018,12,0.005851616507808619,0.059495787390373076,0.3407063774593651,0.6666666666666666,-0.0030321727478938958
2019,12,0.0030529295502187592,0.04759145840278325,0.22221756888198443,0.5833333333333334,-0.002846370990375853
2020,12,0.015537158445659489,0.04481527647242311,1.2009810025244307,0.6666666666666666,0.013940612463456173
2021,12,0.0026537474436280997,0.05166711980045175,0.17792458416773232,0.4166666666666667,-0.015391173311999623
2022,12,0.01674363812419863,0.067274681977678,0.8621618440138257,0.5833333333333334,0.016822100103997466
2023,12,-0.020668355302720667,0.03812230284709909,-1.8780943867309898,0.25,-0.02007619332023108
2024,12,-0.015197108531122721,0.04390309328804142,-1.1991029393463155,0.4166666666666667,-0.020641017091509995
2025,12,-0.003777779697267116,0.04081799435740605,-0.3206089117547048,0.5833333333333334,0.0054612224881022894
2026,6,0.030684041134779867,0.037835590387542584,2.8093294003135525,0.8333333333333334,0.029040641113473223
