form_month,ic,rank_ic,roll12_ic,roll12_rankic,roll24_rankic,cum_rankic,ls_net,ls_trail12
2016-07,0.06066759994688647,0.059789756793545104,,,,0.059789756793545104,0.0029231101784573787,
2016-08,0.11641116317559277,0.09604426418387392,,,,0.15583402097741902,0.0017268149635732309,
2016-09,-0.07364274078520275,-0.06533702782449523,,,,0.0904969931529238,-0.018322330969018898,
2016-10,0.03300764369136738,0.0329178372009831,,,,0.12341483035390689,0.00728208096370326,
2016-11,0.02909450531906184,0.05903580843854955,,,,0.18245063879245643,-0.01253732963079874,
2016-12,-0.04776826604952562,0.020607255989716203,,,,0.20305789478217262,-0.014634027721560437,
2017-01,-0.05599232467680392,-0.02551252919065547,,,,0.17754536559151715,-0.015032776683467655,
2017-02,0.025726254011246362,0.12290001610844703,,,,0.30044538169996415,0.008392158389982047,
2017-03,0.06248255506189084,0.04113436204759103,,,,0.3415797437475552,0.00237517833162622,
2017-04,-0.00601386400035555,-0.04345885475378491,,,,0.29812088899377026,-0.0026081646813092274,
2017-05,-0.07277782684810162,-0.142733846161566,,,,0.15538704283220425,-0.04196844118125508,
2017-06,0.03785682761857625,0.03980961236563871,0.009087627205386037,0.016266387933153586,,0.19519665519784296,0.006566118406179621,-0.07439715686886061
2017-07,0.08130118711667918,0.05425717608140913,0.010807092802868764,0.015805339540475586,,0.24945383127925208,-0.011851834898861442,-0.08803302888325615
2017-08,-0.06824960175139043,-0.06669045551504174,-0.004581304274379836,0.002244112898899283,,0.18276337576421034,-0.011917124458391553,-0.10045440157976515
2017-09,0.011405259383194382,0.05397151435969417,0.002506029072986591,0.0121864914142484,,0.2367348901239045,-0.004289766348915724,-0.08759587159912341
2017-10,-0.06047688565806841,-0.09647174422829209,-0.0052843483727997255,0.0014040262951421332,,0.1402631458956124,-0.012537966101370484,-0.10554902802772936
2017-11,0.008092466332626872,-0.021331079113357417,-0.007034518288335972,-0.005293214334183447,,0.11893206678225499,-0.026004244439558767,-0.11774745881565907
2017-12,0.0522879270494265,0.031163666971869446,0.0013034978032433712,-0.00441351341900401,,0.15009573375412444,-0.008089391906459095,-0.11188768514634118
2018-01,0.04807583923080298,0.01688192947161481,0.009975844795543946,-0.0008806418638148206,,0.16697766322573926,-0.012684623905844314,-0.10977043357735672
2018-02,-0.043775211936397426,-0.061933026422948144,0.004184055966573632,-0.016283395408097753,,0.10504463680279111,-0.025423675918857212,-0.13962375528807114
2018-03,0.06673963777415994,0.11001490173367803,0.004538812859262722,-0.01054335043425717,,0.21505953853646914,0.017234681374284057,-0.12686928600102554
2018-04,0.03148580493839733,0.03431957515156999,0.007663785270825462,-0.004061814608810927,,0.24937911368803914,-0.002878521082403991,-0.1271059597626938
2018-05,0.03118153120290892,-0.032785662525647706,0.016327065108409675,0.005100534027515599,,0.21659345116239143,-0.006688132574791694,-0.09496091105648385
2018-06,0.02622163470750778,0.019346638896633156,0.015357465699153966,0.0033952862384318025,0.009830837085792694,0.23594009005902458,0.019522077825966617,-0.08331175111034972
2018-07,0.1645165351653861,0.12971787550479502,0.022292078036546214,0.009683677857047294,0.012744508698761441,0.3656579655638196,0.008242103132642687,-0.0646709465043811
