,ann_ret,vol,sharpe,max_dd
G1,-0.04369731703000024,0.20824265750954254,-0.20983845266188003,-0.5487507414417852
G2,-0.040008547754242674,0.21135125382168513,-0.18929884271231942,-0.5460284900256491
G3,-0.05295474385299814,0.21311267977113307,-0.2484823704993412,-0.5910395253713465
G4,-0.05842945025448376,0.21538407197791545,-0.2712802748964411,-0.6073704892818026
G5,-0.058885611401850224,0.21814604899932466,-0.2699366395677078,-0.6208224374057045
G6,-0.08366221556529985,0.21483156775561868,-0.38943166704657517,-0.696677180637699
G7,-0.062293970775197605,0.21675919594742218,-0.2873879029810935,-0.639404998766089
G8,-0.09741756294266035,0.21675213708822877,-0.44944222581301063,-0.7195244744753941
G9,-0.08971663657288864,0.20882375081021967,-0.42962850837031313,-0.7128756381689354
G10,-0.10742449856156588,0.20830931925345575,-0.5156970362466573,-0.7514060049466267
LS,-0.04679866953094114,0.04113981312232355,-1.137551825813884,-0.39558158509690544
LS_gross,0.0705790272010387,0.0410467080429985,1.719480819926012,-0.04907898562711133
LS_effective,-0.04679866953094114,0.04113981312232355,-1.137551825813884,-0.39558158509690544
LS_raw_gross_GN_minus_G1,-0.06785833915970241,0.0410467080429985,-1.6531980856690716,-0.5119319653334149
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
