universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz500,A2d_high_tau_turnover_20d,A2d,S2,120,0.019156692665743647,0.8455494854945412,0.6083333333333333,0.8749777266033876,0.8089870784718975,-0.06599064813149003,-0.06599064813149003,0.017430702788140316,0.7577517577954199,0.028937301972162488,1.3805533203009632,0.7222222222222222,-0.0017535360083420384,0.026367397028454843,-0.4344754842927769
