ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.017601025298656238,0.027272644035166032,-2.235637295985569,-0.0189096779053489,0.0322066943472961,-2.0338953469514727,0.25,-7.069705877334409,120
