year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.056923679910407254,-2.1834333366084073,0.16666666666666666,0.5965044713442231,
2017,12,-0.19680924789390009,-0.26401768090003674,0.002859362588019332,-0.2668770434880561,-0.2686079992200854,-4.041063330497424,0.16666666666666666,0.18057397266161723,-0.08059554766410426
2018,12,-0.2695212966104601,-0.29214676854982113,-0.23506576116909061,-0.05708100738073052,-0.1225101261983208,-0.6943653347390626,0.3333333333333333,1.1831717901477983,-0.02912178969885637
2019,12,0.1644939055759198,0.07635027499369285,0.19261322210251897,-0.11626294710882612,-0.1388013371333806,-1.2183532052800545,0.25,1.2639165645425736,-0.07492281305101878
2020,12,-0.06531626458923578,-0.1313373085408528,0.14406132727068166,-0.27539863581153445,-0.2328003324911493,-2.5728459733978863,0.3333333333333333,0.2414773444774118,-0.07518590804527792
2021,12,0.14749774045325958,-0.004330098217310563,-0.09465316897595921,0.09032307075864865,-0.04422441083086126,1.0158931054712086,0.5,2.1538603190662977,-0.1363487921216977
2022,12,-0.0363850106585305,-0.11725698262870798,-0.11077683880020706,-0.006480143828500928,-0.04652811156721348,-0.009675931823653078,0.5,0.9929607889494159,-0.08673411263989939
2023,12,-0.252254616540334,-0.2930644575879021,-0.25271862213622487,-0.04034583545167725,-0.089911590503717,-0.3933594340663489,0.5833333333333334,0.4989019112497204,-0.05232476650582796
2024,12,0.09838013929824152,0.10224412825403362,0.11434797450486012,-0.0121038462508265,-0.07378047762630346,-0.031810570321362426,0.5,0.9764583715868222,0.00327585181082779
2025,12,0.28023367373759367,0.18080743562309531,0.24212967510192374,-0.06132223947882842,-0.07793373808544635,-0.8192512829522797,0.5,0.4803007866093279,-0.08080245243374629
2026,6,,,,,-0.13250050619969966,-1.0605871611843989,0.3333333333333333,0.7133312908678106,
