ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0029681385690742256,0.07844733777873776,-0.13106797377985066,-0.011041754185828468,0.07939811823981038,-0.48174641108690597,0.475,-0.41447332544755666,120
