,ann_ret,vol,sharpe,max_dd
G1,-0.059855558985446145,0.19081888183212886,-0.3136773384832195,-0.5747654935781983
G2,-0.06535534906518647,0.17809666830894677,-0.3669655905736184,-0.5704036904937294
G3,-0.07476611454089799,0.18390941146089862,-0.4065377293472236,-0.5826778660131394
G4,-0.06724191096544885,0.1891723465012719,-0.35545317383371755,-0.5872702562974745
G5,-0.04484750944857174,0.17556164292511545,-0.2554516391014928,-0.5482655766144162
LS,-0.09410477420229413,0.08008320539539042,-1.1750875072704168,-0.6257200399912466
LS_gross,0.007631073336404448,0.08021737095232137,0.09512993564623444,-0.14667771582918954
LS_effective,-0.09410477420229413,0.08008320539539042,-1.1750875072704168,-0.6257200399912466
LS_raw_gross_GN_minus_G1,0.007631073336404448,0.08021737095232137,0.09512993564623444,-0.14667771582918954
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
