year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,-0.05646089901725726,-2.138486675244454,0.16666666666666666,1.1974938321931758,
2017,12,0.04081793013350987,0.0397211185656281,G5,G1,0.0397211185656281,0.04081793013350987,0.2202060264077017,-0.1804849078420736,-0.15145700474407575,-3.059438085145552,0.16666666666666666,0.4657132999900295,-0.10749076977234118
2018,12,-0.2528123715758279,-0.2602796891520316,G5,G1,-0.2602796891520316,-0.2528123715758279,-0.18314752676606916,-0.07713216238596243,-0.11847403376233934,-1.7727435965064675,0.4166666666666667,0.35304958485126203,-0.1138612875165399
2019,12,0.1254523884395249,0.1393140817912868,G5,G1,0.1393140817912868,0.1254523884395249,0.16232178671069986,-0.023007704919413063,-0.09399828000296773,-0.15029288903566979,0.5,0.8992879464149844,-0.09403478420550071
2020,12,0.09559296186899258,0.047918836410701715,G5,G1,0.047918836410701715,0.09559296186899258,0.23508280769062018,-0.18716397127991846,-0.13925685685198286,-1.9417025564717196,0.16666666666666666,1.0767033746263388,-0.15387777609224673
2021,12,-0.1769161925056013,-0.1531069630850096,G5,G1,-0.1531069630850096,-0.1769161925056013,-0.2096455942527421,0.0565386311677325,-0.06604310215013287,0.7622077706084738,0.4166666666666667,2.448188793207596,-0.09316232890918086
2022,12,-0.14084415562594965,-0.15773325937034,G5,G1,-0.15773325937034,-0.14084415562594965,-0.13542302220970692,-0.022310237160633073,-0.054694169256906955,-0.48930247338966887,0.3333333333333333,1.328356624016281,-0.12492365450287335
2023,12,-0.31699111642106215,-0.2223904463276566,G5,G1,-0.2223904463276566,-0.31699111642106215,-0.25142872060334565,0.029038274275689058,-0.0441683661460911,0.7622418977872442,0.5833333333333334,1.3339652961794983,0.017107368675973955
2024,12,0.12958402631929733,0.1140637425389317,G5,G1,0.1140637425389317,0.12958402631929733,0.12128508049726561,-0.007221337958333907,-0.03507543304720606,-0.146866519560264,0.4166666666666667,1.2526349724519514,-0.1296967647585533
2025,12,0.10249905233379564,0.19198163874446594,G5,G1,0.19198163874446594,0.10249905233379564,0.164917458828177,0.027064179916288955,-0.02531046904080314,0.45773455519503636,0.5,1.385468069383077,-0.03134360900652011
2026,6,,,G5,G1,,,,,-0.06800932488628364,-0.3341294093421237,0.5,0.7855847545494746,
