,ann_ret,vol,sharpe,max_dd
G1,-0.13982111037856637,0.23523777372071814,-0.5943820508374922,-0.8210872899829663
G2,-0.09302840062143536,0.23184722656844373,-0.40124871018878633,-0.7137207885253061
G3,-0.090581922527746,0.22544666571294722,-0.4017886990756411,-0.7028106143442854
G4,-0.07550414503054192,0.22243012566807202,-0.33945107392159296,-0.6798895107552199
G5,-0.06491824291619064,0.22270178876182864,-0.2915030152075622,-0.6434148058708483
G6,-0.06743836307512163,0.22189917619998742,-0.3039144364120693,-0.627573529240846
G7,-0.07237894667906386,0.21894657171258522,-0.3305781228402923,-0.6433132131768593
G8,-0.07225521808342128,0.2122820544168727,-0.3403736518468433,-0.6526838523715586
G9,-0.08683446628429026,0.21422327155308446,-0.4053456268068089,-0.713615816891439
G10,-0.09505914732700271,0.23180983628034973,-0.410073829705995,-0.7544714402995045
LS,-0.0762032161695998,0.04856083528152919,-1.569231989685004,-0.558282506655934
LS_gross,0.04686307702995385,0.048522457804198484,0.9658017988095183,-0.06991982831929755
LS_effective,-0.0762032161695998,0.04856083528152919,-1.569231989685004,-0.558282506655934
LS_raw_gross_GN_minus_G1,0.04686307702995385,0.048522457804198484,0.9658017988095183,-0.06991982831929755
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
