year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G5,,,,,-0.031964542047300926,-1.206125778140674,0.5,0.3693067583983608,
2017,12,0.024493194292301013,-0.07350659697769968,G1,G5,0.024493194292301013,-0.07350659697769968,0.2202060264077017,-0.1957128321154007,-0.1711213702145461,-2.4793338637691416,0.16666666666666666,0.8404983387296253,-0.0035409503859631375
2018,12,-0.22948398670905046,-0.26306818484658956,G1,G5,-0.22948398670905046,-0.26306818484658956,-0.18314752676606916,-0.0463364599429813,-0.10352874050749028,-0.8604212924986054,0.3333333333333333,1.1045195463585364,-0.051345629229453515
2019,12,0.14904909080076933,0.15967198401543703,G1,G5,0.14904909080076933,0.15967198401543703,0.16232178671069986,-0.01327269590993052,-0.06104813898734962,-0.17756166720483038,0.4166666666666667,1.2309895826296202,-0.11367901953193082
2020,12,0.18884777019287124,0.012959240973365427,G1,G5,0.18884777019287124,0.012959240973365427,0.23508280769062018,-0.04623503749774893,-0.06093630250273685,-0.8144766431282419,0.3333333333333333,1.1224426937037832,0.05224644405158507
2021,12,-0.15976611871536117,-0.17333981057251524,G1,G5,-0.15976611871536117,-0.17333981057251524,-0.2096455942527421,0.049879475537380924,-0.017865678577092425,1.3315117980759565,0.6666666666666666,1.3336583132061879,-0.07638375902915495
2022,12,-0.057000256791579496,-0.13577836032384438,G1,G5,-0.057000256791579496,-0.13577836032384438,-0.13542302220970692,0.07842276541812743,-0.026495575739725385,1.2068023552422746,0.5833333333333334,1.8091193076555148,-0.01029478199931344
2023,12,-0.2668976790766229,-0.31814996265606377,G1,G5,-0.2668976790766229,-0.31814996265606377,-0.25142872060334565,-0.015468958473277228,-0.05941443441577421,-0.3161028416732332,0.5,0.7364270913645651,-0.021513703069812262
2024,12,0.09755395236656672,0.07988970018632213,G1,G5,0.09755395236656672,0.07988970018632213,0.12128508049726561,-0.023731128130698886,-0.04820943772833941,-0.19842532861617337,0.3333333333333333,1.7556253820381336,-0.087048297871968
2025,12,0.12727547745445889,0.09504582546331952,G1,G5,0.12727547745445889,0.09504582546331952,0.164917458828177,-0.0376419813737181,-0.032199961305839686,-1.0002875209451303,0.3333333333333333,0.8382862144075544,-0.06958681309170855
2026,6,,,G1,G5,,,,,-0.08382159226274988,0.02729307775183592,0.3333333333333333,2.0428634844940827,
