year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.0825044543069365,0.049600344275496394,5.762133662485701,0.8333333333333334,0.08564118283026005
2017,12,0.03401562536733758,0.07497727643196847,1.5715905989441026,0.75,0.02893277172052855
2018,12,0.017357428791379345,0.08121590926364754,0.7403462899819945,0.5,0.023259712922638426
2019,12,0.02025759402715742,0.07644948242681206,0.9179181069729476,0.5,0.014968963361862616
2020,12,0.03713271952926666,0.04857627095623492,2.648031871604166,0.75,0.02031238322570908
2021,12,0.016907906588385025,0.07355181844481092,0.7963189457425985,0.5,0.002678870711459893
2022,12,0.012674228991601736,0.07546670889714927,0.581777286462426,0.5,0.005515681189578159
2023,12,0.040909968021215354,0.060414436302719504,2.3457354726844777,0.6666666666666666,0.03031423551414031
2024,12,0.02212946677028048,0.12359601308714313,0.6202362007180324,0.5,0.005991123161016896
2025,12,0.03262233071977061,0.10435529041058032,1.0829069431103595,0.6666666666666666,0.007188637932592129
2026,6,0.0032074283856872977,0.10425844632116317,0.10657033788007525,0.5,-0.00339787139951095
