,mean,std,count,icir
2016,-0.09545527730925889,0.06393075923577561,6,-5.172264247338783
2017,-0.05277159020241237,0.04728372297552988,12,-3.8661539182980507
2018,-0.04979775977382911,0.04506227046974565,12,-3.828136005232605
2019,0.01801375743129279,0.084524365998672,12,0.7382662440014222
2020,-0.014578738684130661,0.051765658498118726,12,-0.9755933506419828
2021,-0.005942725174929557,0.07670795944430696,12,-0.2683711576468108
2022,-0.0061645782398986925,0.08026299947472364,12,-0.26605939943972723
2023,-0.048886194254420784,0.08758637540718833,12,-1.933482732758211
2024,-0.025490370062787964,0.12650269491428048,12,-0.6980185850174707
2025,0.01907075142927274,0.10923207842759991,12,0.6047950545207428
2026,-0.04035824708179688,0.06357979428783199,6,-2.198891494792667
