,ann_ret,vol,sharpe,max_dd
G1,-0.058409430506320414,0.20808808977251061,-0.280695692724056,-0.6078688761010873
G2,-0.04993946753056622,0.21282310498602225,-0.23465247128053193,-0.5773996656440306
G3,-0.059128377216922434,0.21050942301673628,-0.28088232996687046,-0.6081019091283146
G4,-0.05761822112570747,0.21596944105604865,-0.2667887680959193,-0.6060937034228022
G5,-0.06568124070815318,0.21703496078236933,-0.3026297720486364,-0.6614926109452938
G6,-0.08614092014671948,0.21083946097678538,-0.40856165988872495,-0.7016365517550571
G7,-0.06442154880882645,0.21162888260579713,-0.304408112992899,-0.6383171086177658
G8,-0.09089372786015804,0.21469589747682113,-0.42336033863884637,-0.7171751528807206
G9,-0.08838046095825047,0.20733900533438937,-0.42626065855632633,-0.7062816490090502
G10,-0.09877613840292654,0.20593918210382423,-0.479637422047877,-0.730845936546028
LS,-0.15498544706284267,0.05101225450281444,-3.0382003025232267,-0.8115067383270781
LS_gross,-0.044808813209293086,0.04563931578976727,-0.9818029134288557,-0.382935841690208
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
