year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.1474773197122733,0.0643851818982308,-7.934689416875143,0.0,-0.12079789157756093
2017,12,-0.038204505865704064,0.13230137993491506,-1.0003243393230767,0.16666666666666666,-0.008982696049076316
2018,12,-0.0390504338833476,0.08561009371373393,-1.5801252541490114,0.16666666666666666,-0.007883415261675302
2019,12,0.016038087649421696,0.06353176495420587,0.8744848403019945,0.5833333333333334,0.0304722240501638
2020,12,-0.004257217892839907,0.12141609229170423,-0.12146195039080243,0.5,0.023516514850854736
2021,12,-0.05645834791683104,0.08946893378639517,-2.185981724937507,0.4166666666666667,-0.03525394991382725
2022,12,-0.02467910351266279,0.10890480900023379,-0.7850059434765959,0.3333333333333333,-0.006345043377947962
2023,12,-0.04808332271130097,0.07420562752337526,-2.24464803310151,0.25,-0.025188966606576768
2024,12,0.005175164738779786,0.12625324855913833,0.14199473466865828,0.75,0.007030707623872385
2025,12,-0.022322567700100465,0.08636202887025209,-0.8953893723376368,0.5,-0.00894470569628421
2026,6,0.006688991708592953,0.08832280103912646,0.26234841636323475,0.6666666666666666,-0.005474356887425578
