ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.055411548601676595,0.08884880006198985,2.1604257443480117,0.09319210484342018,0.0913838150891623,3.5326487583299047,0.75,6.83186606780436,120
