,ann_ret,vol,sharpe,max_dd
G1,-0.22179907899499174,0.2535940992359685,-0.8746223972215079,-0.9302769221148183
G2,-0.11666338363694251,0.24156272155707736,-0.4829527622679017,-0.7793038291650979
G3,-0.10190341124021607,0.22442345711055617,-0.4540675584995382,-0.7319982671693428
G4,-0.06662090302721158,0.22042318660623006,-0.30224090329582687,-0.6355849624584742
G5,-0.04991761303349085,0.2126219084693664,-0.23477172880650138,-0.5747265387245499
G6,-0.026854574020005573,0.20737095027642521,-0.12950017340523567,-0.505271515021166
G7,-0.035305214800847806,0.20406657392627986,-0.17300831842064446,-0.5023122533691581
G8,-0.015998637764853774,0.20334722439996564,-0.07867645015594556,-0.44631923581823185
G9,-0.018260805517542167,0.19788042745536996,-0.09228201976499528,-0.4413723751818549
G10,-0.008109019708002818,0.18918524626079433,-0.0428628546267526,-0.4010731241432306
LS,0.1286762805177697,0.1260360098090452,1.0209485425056277,-0.17797498211937834
LS_gross,0.24556046791247543,0.12630664439639147,1.9441611253785394,-0.11966640988571631
LS_effective,0.1286762805177697,0.1260360098090452,1.0209485425056277,-0.17797498211937834
LS_raw_gross_GN_minus_G1,0.24556046791247543,0.12630664439639147,1.9441611253785394,-0.11966640988571631
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
