,ann_ret,vol,sharpe,max_dd
G1,-0.1487798382280534,0.2360514235065982,-0.6302857064697798,-0.8284333713523089
G2,-0.10706385046718692,0.24772793790293363,-0.4321831900491473,-0.7777410993252092
G3,-0.08968216890386571,0.23879078451548139,-0.37556796459224917,-0.7168222618553874
G4,-0.1065384206767267,0.22923499547505108,-0.4647563538714658,-0.7414388685426552
G5,-0.0968056714042953,0.23241497370805286,-0.4165208026824354,-0.740913312647395
G6,-0.08012758389161534,0.22796361866823583,-0.35149285820132586,-0.698205662702186
G7,-0.10246620548042806,0.21723852406197194,-0.47167603408683345,-0.7454857126155326
G8,-0.08936311041523293,0.22127814773262786,-0.40384968570512025,-0.7111539578223345
G9,-0.08873847438544846,0.21916805776091258,-0.40488780752098485,-0.707979796035169
G10,-0.08520761036556668,0.213359459060841,-0.3993617660104261,-0.6450755824022558
LS,-0.05531353965662278,0.08974532144973657,-0.6163389774875573,-0.48665928840224226
LS_gross,0.06055609278662599,0.08933755784657951,0.6778346559530956,-0.1792472933131004
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
