year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.13140515628039423,0.06434479717924098,-7.074399703838064,0.0,-0.09677721410395718
2017,12,0.020814643538605727,0.08877245636993396,0.8122343714375508,0.4166666666666667,0.043019736656705894
2018,12,-0.03598021970068787,0.10843337702838059,-1.149453614688602,0.3333333333333333,-0.010204165540254398
2019,12,0.021670066489459846,0.1200108029878654,0.6255046250617174,0.6666666666666666,0.03356185054348513
2020,12,0.003999346407679675,0.11312611952180852,0.1224663447212801,0.5833333333333334,0.02181639980850439
2021,12,-0.027326745312109543,0.0435030169839875,-2.1760013243904424,0.25,-0.0194369425842398
2022,12,-0.014652108106878468,0.07868262941107695,-0.6450774680270814,0.4166666666666667,0.0014510450493981962
2023,12,-0.03332713399760653,0.08192635036996138,-1.4091751699871988,0.3333333333333333,-0.023059830685574004
2024,12,0.03959271339463518,0.09351273343174027,1.4666792145281162,0.75,0.039504012384341404
2025,12,0.005913901346421075,0.07041861057343823,0.29092245699079444,0.6666666666666666,0.006440866423374298
2026,6,0.046982615310111296,0.05982233799931325,2.7205983420611326,0.8333333333333334,0.046518360798340576
