universe,factor,factor_short,variant,effective_sign,long_group,short_group,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,A1_tau_20d,A1,S1,1,G10,G1,120,0.010522459608464567,0.9522877529298791,0.6333333333333333,0.9167747442975693,1.0332062152252413,0.11643147092767192,0.11643147092767192,0.008553313149968376,0.7516028146890169,0.02168095620660964,2.5494883512052553,0.6666666666666666,-0.000768299445436192,0.04283744732507808,-0.21231745832529103
zzall,A1v_tau_vol_20d,A1v,S1,1,G10,G1,120,0.002480187597270686,0.21818538594197695,0.55,0.5951188461897572,-0.33143592398774846,-0.9265547701775056,-0.26368292220200873,0.0008869949519733752,0.0753604556532293,0.011508279253955443,1.3469301036701287,0.6666666666666666,-0.002223248084053505,1.9342010609062652e-09,-0.5570746140607298
zzall,A2a_high_tau_ret_std_20d,A2a,S1,-1,G1,G10,120,-0.04131711529077785,-1.5840625606503398,0.3,-1.299472868310474,-1.8426621427914025,-0.5431892744809286,0.5431892744809286,-0.04048701950108933,-1.6657478830003245,-0.0460209914323462,-1.3015970539480037,0.2777777777777778,-0.002734360231524224,5.417567349813643e-06,-5.082653387333634
zzall,A2b_low_tau_cum_ret_20d,A2b,S1,-1,G1,G10,120,-0.043492489786494754,-1.9861700389647896,0.26666666666666666,-2.027303934104093,-1.930140535404965,0.09716339869912805,-0.09716339869912805,-0.04412494467820652,-2.0813847768088736,-0.039908578733461396,-1.5247516871861142,0.2777777777777778,0.0019006489612284501,0.002150685845635654,-5.190664988861273
zzall,A2c_high_tau_vol_share_20d,A2c,S1,1,G10,G1,120,0.08959917001180553,3.3606240705787305,0.8583333333333333,3.5004225354836525,3.199506252463442,-0.30091628302021034,-0.30091628302021034,0.0916922560101899,3.405787457965224,0.07773834935429418,3.0376058156879,0.7777777777777778,-0.002701622682098831,1.0935891768147334e-05,-0.3056399195832946
zzall,A2d_high_tau_turnover_20d,A2d,S1,-1,G1,G10,120,-0.07822866774671072,-2.8178308081892425,0.21666666666666667,-2.5223348694867456,-3.107924499833555,-0.5855896303468096,0.5855896303468096,-0.07634802924011254,-2.891069554993773,-0.08888561928410042,-2.5242089342768796,0.2777777777777778,-0.0033721111300780895,1.5819067879148218e-06,-9.232390183639467
zzall,A3_tort_vol_joint_20d,A3,S1,1,G10,G1,120,0.09319210484342018,3.5326487583299047,0.8583333333333333,3.844214339435665,3.2262824400182826,-0.6179318994173824,-0.6179318994173824,0.09550856697720828,3.73392255128969,0.08006548608528768,2.575499695782075,0.7222222222222222,-0.0032725932824930644,3.260783795329797e-09,-0.24583135297855607
zzall,B1_lead_lag_20d,B1,S1,1,G10,G1,120,0.016345273515230616,1.436608485750117,0.6666666666666666,1.7412892055796443,1.0904732387793377,-0.6508159668003066,-0.6508159668003066,0.016951370342478234,1.500086675580552,0.012910724827494117,1.06750125392103,0.7222222222222222,-0.002092210889176588,3.2883637007673584e-09,-0.11257265655675175
zzall,B2_path_asym_20d,B2,S1,-1,G1,G10,120,-0.0137733430541437,-0.7442024401771146,0.45,-0.8183843055377877,-0.6685874870629394,0.14979681847484838,-0.14979681847484838,-0.009508613301198931,-0.5506881290094761,-0.0379401449874974,-1.5950830703874417,0.2777777777777778,0.0008742937947645664,0.17923826710995144,-1.8426179239552822
zzall,B2a_path_asym_amt_20d,B2a,S1,-1,G1,G10,120,-0.013827612735992463,-0.7463135429800156,0.45,-0.8247991182288931,-0.6664158227196653,0.1583832955092278,-0.1583832955092278,-0.009548748262069194,-0.5516694249547908,-0.03807451142155766,-1.6060758314881938,0.2777777777777778,0.0009077854468908639,0.16822217883772345,-1.845396304284252
zzall,B3_cond_lead_lag_20d,B3,S1,-1,G1,G10,120,-0.009168602750937433,-0.8809026409200188,0.4083333333333333,-1.6112736800771938,-0.07345176894041971,1.5378219111367741,-1.5378219111367741,-0.010762803903137236,-0.9937724708103612,-0.00013479622180520866,-0.018520003864508503,0.4444444444444444,0.002885738409443959,4.354066079528915e-12,-1.1331447608502814
zzall,B4_cross_20d,B4,S1,-1,G1,G10,120,-0.022943319752479447,-3.088398814064178,0.18333333333333332,-4.102040377739611,-2.2883986497734603,1.8136417279661505,-1.8136417279661505,-0.023737733074910054,-3.394955836314017,-0.018441644258705998,-1.9045860540129405,0.2777777777777778,0.0025209942138193814,3.291342270409676e-26,-2.6826387760373724
zzall,B5a_corr_decay_20d,B5a,S1,-1,G1,G10,120,-0.012892451012662905,-1.3541749824443785,0.31666666666666665,-2.9051424627429965,-0.21087939986019072,2.694263062882806,-2.694263062882806,-0.018671897456918794,-2.253819424940927,0.019857745504787114,1.8487237489545623,0.6666666666666666,0.004333897217072529,8.47013016576581e-21,-1.9013583365320668
zzall,B5b_slope_div_20d,B5b,S1,-1,G1,G10,120,0.004317133487210012,0.18584342814975371,0.525,-0.0907163533482972,0.4143207298243468,0.5050370831726441,0.3236043764760496,0.006031665428301248,0.27317422786485007,-0.005398547512306996,-0.1829064775004712,0.4444444444444444,0.0032749095406239214,2.3124350648342438e-05,-0.7637426248338677
zzall,B5c_high_vol_ratio_20d,B5c,S1,-1,G1,G10,120,-0.07302521870003978,-3.713671720566744,0.125,-4.176640805150722,-3.3411311426963537,0.8355096624543683,-0.8355096624543683,-0.07539556769498959,-4.04915537455412,-0.05959324106199071,-2.3778354424028634,0.3333333333333333,0.0019888923130620107,0.00018276402616226818,-8.705165615538023
zzall,C1_entropy_20d,C1,S1,-1,G1,G10,120,-0.030139502907772654,-1.1571277658583912,0.4,-1.2708200036680117,-1.0258949787682345,0.2449250248997772,-0.2449250248997772,-0.034304685632340716,-1.2545268883911047,-0.006536800801886984,-0.4144091400609788,0.5555555555555556,0.00257313958476473,0.0018374240153330012,-3.5481779619803944
zzall,C2_entropy_diff_20d,C2,S1,1,G10,G1,120,0.04652988328771953,2.550873221737754,0.7583333333333333,2.7874668109825995,2.4939768357804994,-0.2934899752021001,-0.2934899752021001,0.04531481552547798,2.5243533884409017,0.053415267273754896,2.6390543314556463,0.7222222222222222,0.0034245536746373745,1.2308033351665432e-11,-0.16618315991254473
zzall,C3_entropy_std_20d,C3,S1,-1,G1,G10,120,-0.01706038178494069,-1.0213470980897057,0.375,-0.5813809997711675,-1.8738692867448927,-1.2924882869737253,1.2924882869737253,-0.014064211725745996,-0.8055890695727277,-0.03403867878704395,-3.2110165131023978,0.2222222222222222,-0.0027399326691198746,1.7549452449055294e-05,-2.340348623740693
