,ann_ret,vol,sharpe,max_dd
G1,-0.07539890984756992,0.22295963116111453,-0.33817292150562156,-0.654187513888398
G2,-0.07463300808790752,0.21186519995354822,-0.35226647936646,-0.6564302725073188
G3,-0.0626030921295242,0.2042673579589474,-0.3064762415055363,-0.6383033937043283
G4,-0.04857464364858455,0.1971973285775141,-0.24632505926413137,-0.5505101599484481
G5,-0.040485910020109483,0.18334334814620898,-0.2208201738948478,-0.5178071013064509
LS,-0.06280327113294182,0.0843843719070601,-0.7442523978505471,-0.5291114345828427
LS_gross,0.024120328249523704,0.0841419874113151,0.2866622121915805,-0.17437611299060718
LS_effective,-0.06280327113294182,0.0843843719070601,-0.7442523978505471,-0.5291114345828427
LS_raw_gross_GN_minus_G1,0.024120328249523704,0.0841419874113151,0.2866622121915805,-0.17437611299060718
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
