,ann_ret,vol,sharpe,max_dd
G1,-0.09438507106985039,0.20064396354151243,-0.4704107185877162,-0.6714452323861382
G2,-0.051503606174304606,0.1923450643569427,-0.2677667157537624,-0.5846407058611001
G3,-0.058835574222704246,0.18598655591715388,-0.31634315680812997,-0.5531919721632452
G4,-0.05372639534063561,0.172868212582779,-0.3107939541800283,-0.48535425581401004
G5,-0.02499581374669313,0.1633062645747934,-0.1530609607155957,-0.4994559978294436
LS,-0.02157107048450002,0.07745053322053545,-0.2785141636543389,-0.32241898905192024
LS_gross,0.06363166317331159,0.07732378337787887,0.8229248543406842,-0.12207712423133277
LS_effective,-0.02157107048450002,0.07745053322053545,-0.2785141636543389,-0.32241898905192024
LS_raw_gross_GN_minus_G1,0.06363166317331159,0.07732378337787887,0.8229248543406842,-0.12207712423133277
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
