year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,-0.03697213323611359,-2.918880577831667,0.16666666666666666,0.010873952286422336,
2017,12,-0.0797646618558473,0.09655894796505171,G5,G1,0.09655894796505171,-0.0797646618558473,0.2202060264077017,-0.12364707844265,-0.10185628040195482,-2.0281245915148456,0.25,0.62641073148298,0.07737321697117427
2018,12,-0.26544204704170005,-0.21154587855506146,G5,G1,-0.21154587855506146,-0.26544204704170005,-0.18314752676606916,-0.028398351788992304,-0.07917527849857431,-0.6443569070359441,0.3333333333333333,1.236345691595297,-0.015016851058792136
2019,12,0.1584434484525048,0.1809428331496501,G5,G1,0.1809428331496501,0.1584434484525048,0.16232178671069986,0.01862104643895024,-0.03216017140421068,0.2641928031092646,0.5833333333333334,0.8721230243304264,-0.08696509297977495
2020,12,0.022797637190115072,0.20725556061225414,G5,G1,0.20725556061225414,0.022797637190115072,0.23508280769062018,-0.027827247078366035,-0.023675209424733445,-0.5569127252931161,0.3333333333333333,1.3324489659133625,0.06481723872853684
2021,12,-0.1653578524016882,-0.1982124289763424,G5,G1,-0.1982124289763424,-0.1653578524016882,-0.2096455942527421,0.011433165276399704,-0.03324410390442034,0.25544048962867816,0.5,1.2086583720512998,-0.12160955227342485
2022,12,-0.16436222379995868,-0.1416134688516012,G5,G1,-0.1416134688516012,-0.16436222379995868,-0.13542302220970692,-0.006190446641894276,-0.0551740139751129,-0.17489516386710166,0.4166666666666667,1.2326833213357553,-0.06454105874427929
2023,12,-0.3295751871634979,-0.2727226748042123,G5,G1,-0.2727226748042123,-0.3295751871634979,-0.25142872060334565,-0.02129395420086666,-0.049598641168082436,-0.6341750532258469,0.3333333333333333,1.2549134091426017,-0.0023510624942779668
2024,12,0.08911061637197148,0.1376658346511317,G5,G1,0.1376658346511317,0.08911061637197148,0.12128508049726561,0.016380754153866084,-0.02342905515128424,0.5008908427579051,0.5833333333333334,1.0248518073941766,-0.05596453580665239
2025,12,0.0634719525941132,0.1256384370939605,G5,G1,0.1256384370939605,0.0634719525941132,0.164917458828177,-0.03927902173421649,-0.06161687129915516,-0.731457013883516,0.4166666666666667,0.7609120113850876,-0.03457950391178655
2026,6,,,G5,G1,,,,,-0.11460827762025805,0.09774872843485939,0.3333333333333333,2.1731253000835755,
