year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.015569605775756798,0.03143990923728492,-1.7154851214040878,0.16666666666666666,-0.024015513470765748
2017,12,0.05886575998688686,0.029606280031006932,6.887625667031523,1.0,0.03841206480595231
2018,12,0.0016086967909137966,0.07420881025447514,0.07509471089162686,0.5,0.00279586150840112
2019,12,0.028249371161333456,0.05322898618881362,1.838447418845762,0.6666666666666666,0.02906362063255816
2020,12,0.03746167465417096,0.10561923034476565,1.228668749541877,0.6666666666666666,0.0390008463754156
2021,12,0.007536257369593108,0.04122161366334812,0.6333173062876372,0.4166666666666667,0.0034455856944723656
2022,12,-0.010198851485104474,0.056409883597176844,-0.6263061656781836,0.3333333333333333,-0.0023892377521443193
2023,12,-0.00580680353226968,0.054014161657754585,-0.3724089549399706,0.5,0.007877304595345549
2024,12,0.008971799566158938,0.08277406678991318,0.3754705618935553,0.5,0.004341493685494877
2025,12,-0.010095331628141841,0.07903121329917993,-0.4424992751409561,0.5,-0.0008285136055262524
2026,6,0.024800769533528458,0.0824696119941888,1.0417459682459635,0.6666666666666666,0.017703023186339966
