,ann_ret,vol,sharpe,max_dd
G1,-0.08138050735854274,0.2431118801872641,-0.3347450864838732,-0.6789276432594253
G2,-0.052635016925043354,0.22553960470566653,-0.23337372162965814,-0.5994611354850012
G3,-0.04785353836380868,0.2230645135345377,-0.21452779559398352,-0.5721317635046779
G4,-0.049815417268285866,0.21294596660705736,-0.23393454246639347,-0.6010552388236567
G5,-0.029382038213034978,0.21506397329810192,-0.1366199915422761,-0.5148292278998288
G6,-0.04071195350913448,0.2062791669711219,-0.19736337947706548,-0.5552443935695918
G7,-0.06141895975147327,0.20084780910072472,-0.3057985049798168,-0.6405453712146723
G8,-0.05032658591902017,0.20033240546758688,-0.25121540272805665,-0.5903018233293127
G9,-0.07098417322274375,0.20203643317506917,-0.35134342904002047,-0.67038825523419
G10,-0.1218549357937686,0.20687057953536697,-0.5890394664502598,-0.7758784735867132
LS,-0.06260410245732073,0.07582437967005352,-0.8256460881017391,-0.476690795947296
LS_gross,0.05112633961290647,0.07593813027163447,0.6732630818012638,-0.10614982703768583
LS_effective,-0.06260410245732073,0.07582437967005352,-0.8256460881017391,-0.476690795947296
LS_raw_gross_GN_minus_G1,-0.05429148450882981,0.07593813027163447,-0.7149436562979161,-0.4820875420730526
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
