year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.06587127725794628,-2.227688645892945,0.3333333333333333,0.23792711931921753,
2017,12,-0.24692964498167214,-0.30967892373944483,G1,G10,-0.24692964498167214,-0.30967892373944483,0.002859362588019332,-0.24978900756969147,-0.25866540220535017,-2.0834707728514674,0.3333333333333333,0.495873490994307,-0.01549079538181164
2018,12,-0.2993355668918064,-0.34817605243439054,G1,G10,-0.2993355668918064,-0.34817605243439054,-0.23506576116909061,-0.06426980572271579,-0.16015792913951243,-0.6363240986022163,0.25,1.8428327569263725,-0.03800361450059109
2019,12,0.20153805185029539,0.09299454955016673,G1,G10,0.20153805185029539,0.09299454955016673,0.19261322210251897,0.00892482974777642,-0.09042135366208193,0.24750697848261954,0.3333333333333333,2.4140672530765044,-0.00782171420524036
2020,12,-0.06205628460192669,-0.17108488438918856,G1,G10,-0.06205628460192669,-0.17108488438918856,0.14406132727068166,-0.20611761187260835,-0.20283415229990376,-1.6614161985807785,0.25,0.8306350139798659,0.012095627546463428
2021,12,0.043377116054615916,0.019383389804240148,G1,G10,0.043377116054615916,0.019383389804240148,-0.09465316897595921,0.13803028503057513,-0.05813731461022975,1.2521944184246196,0.5833333333333334,1.6843320968179483,-0.08826329532594479
2022,12,-0.06309888165559863,-0.06173808807475634,G1,G10,-0.06309888165559863,-0.06173808807475634,-0.11077683880020706,0.04767795714460843,-0.049068858945233496,0.5546749291271864,0.5,1.5182897126905863,-0.10892582767446524
2023,12,-0.2914718631121941,-0.2551099366052453,G1,G10,-0.2914718631121941,-0.2551099366052453,-0.25271862213622487,-0.038753240975969216,-0.12572975314012136,-0.22335455852331548,0.5833333333333334,0.5799156731984163,-0.1447434054366995
2024,12,0.04313239296458615,0.052180834857920244,G1,G10,0.04313239296458615,0.052180834857920244,0.11434797450486012,-0.07121558154027396,-0.0912396037781803,-0.3543706928493504,0.4166666666666667,1.074131435701825,-0.1082321139002328
2025,12,0.2980590217778609,0.1533141825888198,G1,G10,0.2980590217778609,0.1533141825888198,0.24212967510192374,0.055929346675937186,-0.03718756828944492,0.7674725917910489,0.6666666666666666,0.8376492694261473,-0.0018381605949423507
2026,6,,,G1,G10,,,,,-0.10785841866226331,-2.7943148030251312,0.16666666666666666,0.5886140315324806,
