year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.07925969264395094,-2.4513145974301422,0.3333333333333333,0.053230720174458464,
2017,12,-0.2899069970688881,-0.2466134893785752,0.002859362588019332,-0.24947285196659452,-0.24273234210007555,-3.020589307822344,0.16666666666666666,0.4803132939970139,0.05391368057746515
2018,12,-0.29843150230077786,-0.27407889486769044,-0.23506576116909061,-0.03901313369859982,-0.13460972604622723,-0.4750615830065215,0.4166666666666667,0.9534984931452752,0.030246911194325765
2019,12,0.11477620752046436,0.1295904909216783,0.19261322210251897,-0.06302273118084067,-0.10078503297279862,-0.5711211479386531,0.3333333333333333,1.3231816076563496,0.012194491440574051
2020,12,-0.1297919149301504,-0.08024914455143173,0.14406132727068166,-0.2243104718221134,-0.166638512181027,-1.7024744359636117,0.3333333333333333,0.5056930550250618,0.05536972063791157
2021,12,-0.11979683147878539,-0.08254542880092941,-0.09465316897595921,0.012107740175029802,-0.04005121593675032,0.2021009063293065,0.3333333333333333,2.3331176591402043,0.03744776863300503
2022,12,-0.1536017661509409,-0.11754132113688698,-0.11077683880020706,-0.006764482336679922,-0.07068368789778356,0.07503376135402826,0.4166666666666667,1.474483833235572,0.04198265078551189
2023,12,-0.37024008558353105,-0.3420416138835054,-0.25271862213622487,-0.08932299174728053,-0.1378467569680525,-0.6432206224320067,0.4166666666666667,0.7466150810587866,0.04322532209379015
2024,12,0.03180193176745294,0.05007472806068258,0.11434797450486012,-0.06427324644417753,-0.10425853694039877,-0.5401971648533112,0.4166666666666667,0.9701264816291808,0.0150720445281316
2025,12,0.2624826001621807,0.36619835034940373,0.24212967510192374,0.12406867524748,-0.013142063838476159,2.0440789902625935,0.5833333333333334,4.231979541100322,0.08336856003571613
2026,6,,,,,-0.08713029345542489,-0.4052986926444946,0.5,0.7393383698666396,
