year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.012028075606363764,0.7477209334803405,0.5,1.794746583947533,
2017,12,-0.23640116598264027,-0.29546437908585466,G1,G10,-0.23640116598264027,-0.29546437908585466,-0.20837844474318756,-0.028022721239452708,-0.03855355295233831,-0.9318790662963341,0.3333333333333333,1.0855484190187272,-0.028742629417137455
2018,12,-0.29478202123460573,-0.39789293860128216,G1,G10,-0.29478202123460573,-0.39789293860128216,-0.31300874315117466,0.018226721916568933,-0.020566929380925414,0.6443348117944758,0.5833333333333334,1.1769671952758687,0.03305624599968393
2019,12,0.11284839930058288,0.14946264958937783,G1,G10,0.11284839930058288,0.14946264958937783,0.23191307815818663,-0.11906467885760375,-0.10897018700660155,-2.2362091434511715,0.16666666666666666,1.04425655479229,-0.1355124777616904
2020,12,-0.045050725654135704,-0.20625672194840683,G1,G10,-0.045050725654135704,-0.20625672194840683,-0.0023411739685105237,-0.04270955168562518,-0.03837701449809616,-0.6787406285941231,0.3333333333333333,1.1240468939729207,0.05998471187872978
2021,12,0.09365457219284967,0.04710544415319817,G1,G10,0.09365457219284967,0.04710544415319817,0.05826006212485635,0.03539451006799332,-0.04811726825760709,0.4642912415210069,0.4166666666666667,2.081975645691814,-0.0782764845724383
2022,12,-0.11049807387408028,-0.13743594788005664,G1,G10,-0.11049807387408028,-0.13743594788005664,-0.09104207055638247,-0.019456003317697812,-0.023579595434157663,-0.47235122177792854,0.5833333333333334,0.496562087041649,-0.09187988400653746
2023,12,-0.28023767584086456,-0.326058487377491,G1,G10,-0.28023767584086456,-0.326058487377491,-0.3227519459452467,0.042514270104382135,-0.013452537302545364,1.3163855366358161,0.5,3.4620187344111493,-0.0516432222120653
2024,12,0.08168292930338583,0.007272907248556448,G1,G10,0.08168292930338583,0.007272907248556448,0.14896792910812517,-0.06728499980473934,-0.0681993792543022,-0.7712872582923235,0.5,0.49561906008191814,-0.052225659591409346
2025,12,0.2082023556305581,0.20863883741916367,G1,G10,0.2082023556305581,0.20863883741916367,0.27964393481905936,-0.07144157918850125,-0.0705874249920041,-1.0527764399352115,0.3333333333333333,0.8287043613853462,-0.11718694991280365
2026,6,,,G1,G10,,,,,-0.10552248386855634,-0.2895772918421003,0.3333333333333333,1.5833772150099394,
