year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.051514677605521086,-7.849038533848879,0.0,,
2017,12,0.035233393229199494,0.004100324717031478,0.2202060264077017,-0.21610570169067023,-0.17247303002723113,-3.0529668727822776,0.16666666666666666,0.3437834376811304,-0.03426243475050461
2018,12,-0.24211661017598285,-0.24762765117026142,-0.18314752676606916,-0.06448012440419226,-0.09288854185714834,-1.8626116026742825,0.3333333333333333,0.44245586144893234,-0.006033719811685767
2019,12,0.16250691849250876,0.08067103302825718,0.16232178671069986,-0.08165075368244268,-0.08245289261028688,-1.0215536838543053,0.5833333333333334,0.2582033046937121,-0.08103586768108972
2020,12,0.09341039091041536,0.04159680597893156,0.23508280769062018,-0.19348600171168862,-0.1368035757469045,-2.9716924889149885,0.16666666666666666,0.5295154268049269,-0.057337506878666566
2021,12,-0.13265924312141697,-0.19124115581565182,-0.2096455942527421,0.018404438437090276,-0.044864335641366604,0.22111695565409878,0.5,1.2017783558266966,-0.07148018782658716
2022,12,-0.13565632999232435,-0.19684678355969099,-0.13542302220970692,-0.06142376134998406,-0.06606029816408376,-1.4459616079619935,0.3333333333333333,0.7687510540160216,-0.0764780878410245
2023,12,-0.23069287483347012,-0.2539324710385068,-0.25142872060334565,-0.002503750435161156,-0.0376928914325394,-0.05915484106184221,0.5833333333333334,0.6856260078723235,-0.030789706844483677
2024,12,0.09707078503167255,0.17132071377808478,0.12128508049726561,0.05003563328081917,-0.017172010965091467,1.1180324625254066,0.5,2.8491984533799237,0.05153674788423168
2025,12,0.1388917730309709,0.16224003966780964,0.164917458828177,-0.0026774191603673447,-0.051986678412320186,0.03729747981664755,0.4166666666666667,1.4368570155612992,0.0216991273618381
2026,6,,,,,-0.10240780873767175,-2.7632258327759343,0.16666666666666666,0.7477339138880232,
