,ann_ret,vol,sharpe,max_dd
G1,-0.11461618465675782,0.23078151191769325,-0.4966437029740708,-0.7668812104172333
G2,-0.1136608144252731,0.22635544679932176,-0.502134214274245,-0.7553637108949868
G3,-0.08693461836287109,0.21856079127422956,-0.3977594419201827,-0.7106452192139598
G4,-0.08270619369172605,0.21969125512183416,-0.376465570492825,-0.6810124964548079
G5,-0.06859358342063926,0.21107101734936987,-0.32497869334235263,-0.6467183241598751
G6,-0.06661217879715153,0.21015415781258742,-0.3169681698924813,-0.6470892563943521
G7,-0.05958565331299304,0.20331089640144862,-0.2930765363177479,-0.6107348918648787
G8,-0.06320441099984708,0.20388788403292857,-0.309995914174279,-0.6499783312017836
G9,-0.03799915018934996,0.1983680309350686,-0.19155884146366378,-0.5402853937370167
G10,-0.010193556391426162,0.1995139585117546,-0.05109194598444899,-0.4435717629865422
LS,-0.008008594852850104,0.07513520735470271,-0.10658910961731506,-0.2515672630669116
LS_gross,0.10989754733907175,0.06837489898234379,1.6072791181373476,-0.06929764168288577
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
